Symbol	Count_DE	Proportion_DE_measured	Proportion_DE_all	Count_NA	GoF_down	GoF_up	LoF_down	LoF_up	Avg_abs_FC	FC_purity	FC_signed_purity	DE_prior_rank	Mean_bind	Proportion_binary	Bind_logFC	Bind_adj_Pval	Curated_target	Rank_binding	Rank_perturbation	Rank_integrated
Klhl20	1	0.125	0.125	0	2	2	2	2	0.131449125	0.5	-0.5	0.040208302037955	0.0527673950194273	0.333333333333333	0.0471047283554114	0.895822512917548	FALSE	9713	14511	14061
Ldah	2	0.25	0.25	0	3	1	2	2	0.175925	0.625	0.625	0.274648239947924	0.0337849588831	0.166666666666667	-0.0193593835474017	0.948025634391928	FALSE	13469	10465	14062
9930012K11Rik	1	0.125	0.125	0	2	2	2	2	0.48586125	0.5	-0.5	0.591632867658104	0.0444054239550027	0.5	-0.203031226428913	0.625045977261962	FALSE	11291	12484	14063
Dusp2	1	0.125	0.125	0	1	3	1	3	0.54311375	0.75	-0.75	0.938886385258625	0.0436412342419825	0.333333333333333	-0.163983689185519	0.665459999064629	FALSE	11465	12300	14064
Trim12c	2	0.25	0.25	0	4	0	2	2	0.5473225	0.75	0.75	0.846777827850383	0.0164308448954198	0	0.0112946719243354	0.95416169934082	FALSE	17203	8198	14065
Rps7	1	0.125	0.125	0	2	2	3	1	0.21352125	0.625	0.625	0.595062841119623	0.0500993946719228	0.333333333333333	-0.0859411143191935	0.852541113038852	FALSE	10225	13793	14066
Serpinb1a	0	0	0	0	2	2	3	1	0.27543125	0.625	0.625	0.986430323969756	0.0590926257200751	0.5	NA	NA	FALSE	8617	16370	14067
Usp39	1	0.125	0.125	0	2	2	2	2	0.12092625	0.5	-0.5	0.0613639777677633	0.0530334589310374	0.333333333333333	-0.142070829659626	0.730524611298785	FALSE	9658	14611	14068
Esf1	2	0.25	0.25	0	2	2	2	2	0.14642375	0.5	-0.5	0.343498072204697	0.0353305219545066	0.166666666666667	-0.035844294934676	0.897069499970531	FALSE	13164	10720	14069
Usb1	1	0.125	0.125	0	3	1	2	2	0.175410875	0.625	0.625	0.24530569325522	0.05140436047155	0.333333333333333	-0.0357337328993195	0.93255175316115	FALSE	9975	14149	14070
Fgg	2	0.4	0.25	3	1	1	1	2	0.461094	0.6	-0.6	0.822768013619749	0.0176582475296771	0	NA	NA	FALSE	16604	8501	14071
Gm30191	0	NA	0	8	0	0	0	0	NA	NA	NA	NA	0.0616669972871922	0.333333333333333	-0.126391957400724	0.681029678684578	FALSE	8183	17251	14072
Epb41l5	1	0.125	0.125	0	2	2	2	2	0.2352025	0.5	-0.5	0.645711281357969	0.0493134363255519	0.333333333333333	0.035563215946222	0.918532892152109	FALSE	10371	13617	14073
Ddr2	2	0.25	0.25	0	4	0	1	3	0.44852	0.875	0.875	0.89740123178609	0.0178701827139354	0.166666666666667	NA	NA	FALSE	16536	8541	14074
Spem2	0	0	0	6	1	0	0	1	0.67005	1	1	0.148315056832407	0.0556704549835963	0.5	NA	NA	FALSE	9171	15404	14075
Pck1	1	0.167	0.125	2	1	1	1	3	0.467173333333333	0.666666666666667	-0.666666666666667	0.962495618647038	0.0445646571484657	0.5	NA	NA	FALSE	11264	12545	14076
Pcdhga5	2	0.4	0.25	3	2	2	0	1	0.47914	0.6	-0.6	0.49168794752391	0.0172207937462604	0	NA	NA	FALSE	16745	8441	14077
Cdyl	2	0.25	0.25	0	1	3	2	2	0.379225	0.625	-0.625	0.357568474287717	0.0204142574122892	0.166666666666667	NA	NA	FALSE	16006	8833	14078
Pole	1	0.125	0.125	0	3	1	2	2	0.45047375	0.625	0.625	0.863201642381453	0.044857626241424	0.5	0.040744772349637	0.8940089100122	FALSE	11213	12612	14079
Plekhg4	1	0.125	0.125	0	0	4	2	2	0.68456625	0.75	-0.75	0.782434530068599	0.0414425164149479	0.166666666666667	NA	NA	FALSE	11897	11887	14080
Ttl	2	0.25	0.25	0	2	2	0	4	0.41380875	0.75	-0.75	0.414300736067298	0.0187344607114234	0	-0.320355097904886	0.269369089218698	FALSE	16310	8671	14081
Sinhcaf	2	0.25	0.25	0	1	3	2	2	0.4270325	0.625	-0.625	0.657378198387662	0.0182957439047519	0	-0.333183845928465	0.151577825566043	FALSE	16418	8618	14082
Xpc	1	0.125	0.125	0	3	1	1	3	0.1873375	0.75	0.75	0.27474838515848	0.0507335028957514	0.333333333333333	-0.211348833674478	0.616272025659166	FALSE	10097	14017	14083
Ift27	1	0.125	0.125	0	2	2	3	1	0.13945	0.625	0.625	0.2666366231035	0.0522416015052519	0.333333333333333	-0.133761890919115	0.767574357527014	FALSE	9796	14448	14084
Fam8a1	2	0.4	0.25	3	1	3	1	0	0.4137618	0.8	0.8	0.072204696810375	0.0186742030447452	0	-0.105817624658818	0.767472827410548	FALSE	16321	8672	14085
C130074G19Rik	1	0.2	0.125	3	2	2	0	1	0.387426	0.6	-0.6	0.624906113865104	0.0460880570764029	0.333333333333333	NA	NA	FALSE	10996	12872	14086
Cideb	1	0.143	0.125	1	2	2	0	3	0.611171428571429	0.714285714285714	-0.714285714285714	0.639377096790346	0.042353097589592	0.5	-0.139597300567416	0.682907485055476	FALSE	11717	12081	14087
