Symbol	Count_DE	Proportion_DE_measured	Proportion_DE_all	Count_NA	GoF_down	GoF_up	LoF_down	LoF_up	Avg_abs_FC	FC_purity	FC_signed_purity	DE_prior_rank	Mean_bind	Proportion_binary	Bind_logFC	Bind_adj_Pval	Curated_target	Rank_binding	Rank_perturbation	Rank_integrated
Notch1	0	0	0	1	1	0	0	4	0.190996	1	1	0.769265434880577	0.180727263759851	1	0.363145494871753	0.999970331795321	FALSE	1736	4370	1996
Atp13a4	0	0	0	0	1	0	2	3	0.38097	0.666666666666667	0.666666666666667	0.840518752190677	0.00431890992596085	0	NA	NA	FALSE	11323	670	1997
Dusp5	0	0	0	3	0	0	1	2	0.193433333333333	0.666666666666667	-0.666666666666667	0.918381653397426	0.179304947290959	1	0.230686364532258	0.999970331795321	FALSE	1780	4265	1998
Crem	0	0	0	0	0	1	2	3	0.272108	0.666666666666667	-0.666666666666667	0.910269891342447	0.117439711942222	1	NA	NA	FALSE	3874	1962	1999
Nod1	0	0	0	0	0	1	1	4	0.348496666666667	0.833333333333333	-0.833333333333333	0.803490060587852	0.0579683446337681	0	-0.293204465658775	0.999970331795321	FALSE	8183	929	2000
Exosc5	0	0	0	0	1	0	4	1	0.2017455	0.833333333333333	-0.833333333333333	0.387211456612088	0.172622035552065	0.5	0.350537327338729	0.999970331795321	FALSE	1950	3899	2001
Necab3	0	0	0	0	1	0	3	2	0.270031666666667	0.666666666666667	-0.666666666666667	0.58191878223424	0.118719052030617	1	-0.118682927273206	0.999970331795321	FALSE	3787	2009	2002
Trim12c	0	0	0	2	0	1	1	2	0.380725	0.75	-0.75	0.846777827850383	0.00431890992596085	0	-0.162162265302855	0.999970331795321	FALSE	11323	672	2003
Bloc1s3	0	0	0	0	1	0	3	2	0.0766333333333333	0.666666666666667	-0.666666666666667	0.253442491612839	0.245850998926001	1	0.74421780572224	0.999970331795321	FALSE	537	14181	2004
Eid1	0	0	0	0	1	0	2	3	0.16406	0.666666666666667	0.666666666666667	0.567047218466777	0.199593752952658	1	0.591454872077517	0.999970331795321	FALSE	1299	5863	2005
Gsk3b	0	0	0	0	1	0	2	3	0.0798945	0.666666666666667	0.666666666666667	0.345075359270943	0.244991199632082	1	0.705318283509281	0.999970331795321	FALSE	551	13824	2006
Dot1l	0	0	0	0	1	0	3	2	0.198841666666667	0.666666666666667	-0.666666666666667	0.141279855790897	0.174587237043009	1	0.323570120409363	0.999970331795321	FALSE	1899	4012	2007
2610528J11Rik	0	0	0	1	0	1	2	2	0.2952356	0.6	-0.6	0.637349156276601	0.10279962242226	1	NA	NA	FALSE	4823	1580	2008
Rhob	0	0	0	0	0	1	1	4	0.230285166666667	0.833333333333333	-0.833333333333333	0.863552150618397	0.149872126936167	1	-0.288037219913872	0.999970331795321	FALSE	2581	2953	2009
Tsku	0	0	0	0	1	0	3	2	0.366838333333333	0.666666666666667	-0.666666666666667	0.701492163637274	0.0401507012554568	0	-0.35480509499059	0.999970331795321	FALSE	9797	778	2010
Polr3g	0	0	0	0	0	1	4	1	0.183098	0.833333333333333	0.833333333333333	0.626783836563016	0.185595398796477	1	0.525140370646207	0.999970331795321	FALSE	1611	4736	2011
Tmem229a	0	0	0	1	1	0	1	3	0.380469	0.8	0.8	0.740949376596064	0.00431890992596085	0	NA	NA	FALSE	11323	674	2012
Igtp	0	0	0	1	0	1	0	4	0.365408	1	-1	0.992639327024185	0.0411683289483944	0	0.0395648627687288	0.999970331795321	FALSE	9710	786	2013
Ctrl	0	0	0	0	0	1	3	2	0.33598	0.666666666666667	0.666666666666667	0.569175304191077	0.0704541204669673	0	-0.0840422984193774	0.999970331795321	FALSE	7177	1064	2014
Sh3bp5	0	0	0	0	1	0	2	3	0.0596596666666667	0.666666666666667	0.666666666666667	0.727730208802764	0.250773554959167	1	0.948024932326335	0.823961238503057	FALSE	488	15649	2015
