Symbol	Count_DE	Proportion_DE_measured	Proportion_DE_all	Count_NA	GoF_down	GoF_up	LoF_down	LoF_up	Avg_abs_FC	FC_purity	FC_signed_purity	DE_prior_rank	Mean_bind	Proportion_binary	Bind_logFC	Bind_adj_Pval	Curated_target	Rank_binding	Rank_perturbation	Rank_integrated
Ier3ip1	2	0.069	0.069	0	3	3	10	11	0.204553793103448	0.518518518518518	-0.518518518518518	0.263807520905313	0.0753667669122047	0.587301587301587	0.13278250752632	0.370605619631001	FALSE	6829	6272	7261
Dcakd	1	0.034	0.034	0	2	4	13	8	0.171252413793103	0.62962962962963	0.62962962962963	0.497821841670422	0.100027524245086	0.587301587301587	-0.149444006544082	0.293478634720248	FALSE	3642	11767	7262
Sfpq	0	0	0	0	3	3	12	9	0.173286620689655	0.555555555555556	0.555555555555556	0.459966952080517	0.110410352777202	0.492063492063492	0.104539573985956	0.572532848683464	FALSE	2626	16324	7263
Ap4e1	1	0.037	0.034	2	1	4	9	11	0.193503481481481	0.6	-0.6	0.153397426268089	0.0983708938123294	0.46031746031746	-0.0699721594478273	0.623312278741532	FALSE	3820	11223	7264
Zp3	2	0.105	0.069	10	4	1	4	10	0.274829	0.736842105263158	0.736842105263158	0.64506033748936	0.0680023014650173	0.698412698412698	NA	NA	FALSE	8045	5332	7265
Terf1	3	0.107	0.103	1	4	1	12	9	0.223658928571429	0.615384615384615	-0.615384615384615	0.416729257423264	0.0266470206931263	0.222222222222222	-0.169687971941542	0.101872035650334	FALSE	14862	2887	7266
Atp2b1	1	0.037	0.034	2	2	3	9	11	0.25207137037037	0.56	-0.56	0.571553752941766	0.0943306171142234	0.571428571428571	-0.0441642637674722	0.84886923975601	FALSE	4249	10101	7267
Rel	2	0.069	0.069	0	2	4	8	13	0.262518103448276	0.62962962962963	-0.62962962962963	0.78178358619999	0.0689572235257627	0.46031746031746	-0.0606989919508205	0.632267489397098	FALSE	7862	5460	7268
Sfxn2	1	0.034	0.034	0	1	5	10	11	0.288783103448276	0.592592592592593	-0.592592592592593	0.296980621901758	0.0926764043871584	0.507936507936508	-0.126073189286487	0.253878051547546	FALSE	4446	9658	7269
Wdr78	1	0.042	0.034	5	0	3	10	11	0.465764333333333	0.583333333333333	-0.583333333333333	0.617144860047068	0.0865672877359106	0.571428571428571	-0.0955842907470377	0.438464569573249	FALSE	5190	8278	7270
