Symbol	Count_DE	Proportion_DE_measured	Proportion_DE_all	Count_NA	GoF_down	GoF_up	LoF_down	LoF_up	Avg_abs_FC	FC_purity	FC_signed_purity	DE_prior_rank	Mean_bind	Proportion_binary	Bind_logFC	Bind_adj_Pval	Curated_target	Rank_binding	Rank_perturbation	Rank_integrated
Eif4e	2	0.167	0.167	0	4	6	1	1	0.11348225	0.583333333333333	-0.583333333333333	0.392218717139853	0.101092158957797	0.470588235294118	0.0391710665750324	0.862209907800178	FALSE	3592	5743	4316
Mettl3	3	0.25	0.25	0	3	7	1	1	0.145977833333333	0.666666666666667	-0.666666666666667	0.164238145310701	0.0364962114428682	0.176470588235294	-0.145937491975626	0.32015976676267	FALSE	13397	1540	4317
Zadh2	2	0.167	0.167	0	9	1	0	2	0.18799575	0.916666666666667	0.916666666666667	0.480496720244354	0.0961310650829033	0.470588235294118	-0.297118219992497	0.269196077348963	FALSE	4055	5092	4318
Zswim3	1	0.083	0.083	0	5	5	1	1	0.155616666666667	0.5	-0.5	0.134019328025637	0.126764718289236	0.588235294117647	0.121569743076607	0.549421189326514	FALSE	1816	11373	4319
Rhpn1	2	0.167	0.167	0	8	2	1	1	0.540495	0.75	0.75	0.524059886835912	0.0702445795387658	0.176470588235294	-0.0245865871519519	0.911739076571719	FALSE	7495	2757	4320
Baz2b	2	0.182	0.167	1	1	8	1	1	0.334200636363636	0.818181818181818	-0.818181818181818	0.466801862700916	0.0832406579081123	0.470588235294118	-0.201971527455238	0.561812538931688	FALSE	5599	3691	4321
Btla	2	0.167	0.167	0	6	4	0	2	0.64764	0.666666666666667	0.666666666666667	0.862049972460067	0.064775076963011	0.470588235294118	0.105084411513666	0.526476879780238	FALSE	8367	2470	4322
Ldlrad4	1	0.083	0.083	0	5	5	0	2	0.547483333333333	0.583333333333333	-0.583333333333333	0.761053527615042	0.110422048881547	0.470588235294118	0.448391983097631	7.34139265173126e-05	FALSE	2837	7289	4323
Cplane1	3	0.25	0.25	0	7	3	1	1	0.219075833333333	0.666666666666667	0.666666666666667	0.685744329277452	0.0249388262052462	0.176470588235294	-0.0494901689140326	0.588166563681944	FALSE	15285	1353	4324
Gm4559	0	NA	0	12	0	0	0	0	NA	NA	NA	NA	0.141174295139284	0.470588235294118	NA	NA	FALSE	1183	17484	4325
Lsp1	2	0.167	0.167	0	5	5	2	0	0.356623333333333	0.583333333333333	0.583333333333333	0.875819938911422	0.081695831453785	0.176470588235294	0.343902095751558	0.0291967375817936	FALSE	5810	3561	4326
Gpr83	1	0.083	0.083	0	4	6	0	2	1.415965	0.666666666666667	-0.666666666666667	0.943392919733614	0.101678362028715	0.588235294117647	NA	NA	FALSE	3526	5868	4327
Scel	2	0.167	0.167	0	7	3	0	2	0.760706666666667	0.75	0.75	0.898602974312753	0.0586106737912138	0.176470588235294	NA	NA	FALSE	9438	2193	4328
Map10	1	0.083	0.083	0	5	5	1	1	0.299741666666667	0.5	-0.5	0.412648340093135	0.118334441782496	0.823529411764706	0.18689020456275	0.313229508921917	FALSE	2302	8992	4329
Spata32	1	0.111	0.083	3	2	5	2	0	0.280636	0.777777777777778	0.777777777777778	0.40486204997246	0.119030854408551	0.647058823529412	-0.107159805059351	0.642643071783925	FALSE	2255	9181	4330
Nadsyn1	1	0.083	0.083	0	5	5	1	1	0.201750833333333	0.5	-0.5	0.145586099844775	0.123550691663311	0.588235294117647	0.525582631826764	0.00013732980322475	FALSE	2002	10342	4331
Fscn2	1	0.083	0.083	0	4	6	1	1	0.86898	0.583333333333333	-0.583333333333333	0.7333633768965	0.104029929598908	0.529411764705882	0.15725660409223	0.350653822174423	FALSE	3335	6216	4332
Elobl	2	0.182	0.167	1	7	2	2	0	1.20593154545455	0.818181818181818	-0.818181818181818	0.889014070402083	0.0446231472195794	0.117647058823529	NA	NA	FALSE	11938	1737	4333
Atf6b	0	0	0	0	8	2	1	1	0.117124166666667	0.75	0.75	0.148715637674628	0.140129844333594	0.705882352941177	0.0397010403665072	0.894272452698897	FALSE	1226	16918	4334
Fkbp3	2	0.167	0.167	0	2	8	2	0	0.288567666666667	0.833333333333333	0.833333333333333	0.233413449501778	0.0867943510114832	0.411764705882353	-0.220745561619578	0.217930166217738	FALSE	5143	4033	4335
Tmem158	1	0.083	0.083	0	6	4	2	0	0.552621666666667	0.666666666666667	-0.666666666666667	0.832206699714586	0.110203423631973	0.529411764705882	0.0512313412984999	0.835772670921458	FALSE	2857	7260	4336
Oxsr1	2	0.167	0.167	0	4	6	1	1	0.144641666666667	0.583333333333333	-0.583333333333333	0.1732011416554	0.0994245356995039	0.352941176470588	-0.0389711193659252	0.880178455663115	FALSE	3738	5549	4337
Gfi1	1	0.091	0.083	1	3	6	2	0	1.41472872727273	0.727272727272727	0.727272727272727	0.708101747533924	0.101644227112064	0.352941176470588	0.284852191760114	0.233226874889337	FALSE	3535	5869	4338
Cpeb2	2	0.167	0.167	0	6	4	1	1	0.442373333333333	0.583333333333333	0.583333333333333	0.706173952230735	0.0757108261806058	0.470588235294118	-0.254612400059139	0.147976420632453	FALSE	6648	3122	4339
Ccm2l	1	0.083	0.083	0	4	6	0	2	1.31721333333333	0.666666666666667	-0.666666666666667	0.638826298132292	0.101730324644524	0.529411764705882	0.0488754524002633	0.81442944750828	FALSE	3523	5892	4340
Arhgef16	2	0.167	0.167	0	4	6	1	1	0.684215833333333	0.583333333333333	-0.583333333333333	0.792298833308297	0.0623798504163156	0	NA	NA	FALSE	8768	2368	4341
Nr2c2ap	1	0.083	0.083	0	5	5	2	0	0.1834075	0.583333333333333	0.583333333333333	0.228481297881929	0.124833281788183	0.705882352941177	0.284561444003183	0.0144350979425186	FALSE	1933	10742	4342
Thbs4	2	0.167	0.167	0	5	5	1	1	0.844180833333333	0.5	-0.5	0.903710380051074	0.0547154614657702	0.176470588235294	NA	NA	FALSE	10127	2051	4343
Neu4	2	0.286	0.167	5	4	2	0	1	0.982245	0.714285714285714	0.714285714285714	0.698412698412698	0.0501285398798146	0.588235294117647	NA	NA	FALSE	10956	1896	4344
Ahcyl1	1	0.083	0.083	0	5	5	1	1	0.1126825	0.5	-0.5	0.360422612788543	0.128947770089504	0.882352941176471	0.213576665503876	0.312621432349101	FALSE	1718	12092	4345
Nipal3	2	0.167	0.167	0	5	5	1	1	0.463304845	0.5	-0.5	0.563041410044565	0.0743247434902466	0.294117647058824	-0.0785089972507818	0.656165876431477	FALSE	6850	3034	4346
Tepp	2	0.167	0.167	0	1	9	2	0	0.38231275	0.916666666666667	0.916666666666667	0.256271593811026	0.080021405878906	0.705882352941177	NA	NA	FALSE	6058	3432	4347
Man1a	2	0.167	0.167	0	8	2	1	1	0.716359166666667	0.75	0.75	0.952681388012618	0.0604885750786155	0.294117647058824	-0.0155174150709734	0.962338002486838	FALSE	9107	2283	4348
Zbtb2	2	0.167	0.167	0	5	5	1	1	0.227668333333333	0.5	-0.5	0.267312603274748	0.0918228791616847	0.529411764705882	-0.20624694329678	0.238976832940466	FALSE	4533	4589	4349
Snx4	3	0.25	0.25	0	6	4	1	1	0.1118565	0.583333333333333	0.583333333333333	0.0451404536578038	0.0373094096944375	0.235294117647059	-0.217865510352013	0.10901580506775	FALSE	13259	1570	4350
Ptgr2	1	0.083	0.083	0	7	3	2	0	0.1323685	0.75	-0.75	0.447999599419158	0.127807218492186	0.529411764705882	0.131971220095492	0.354684804499275	FALSE	1761	11826	4351
Efemp2	1	0.083	0.083	0	8	2	1	1	0.467568333333333	0.75	0.75	0.678884382354414	0.112530131619868	0.823529411764706	0.200640950165862	0.292801180312992	FALSE	2685	7759	4352
1700010I14Rik	2	0.167	0.167	0	6	4	1	1	0.37132	0.583333333333333	0.583333333333333	0.563817535426368	0.080536994309909	0.411764705882353	-0.0698988327920245	0.743582780439023	FALSE	5973	3488	4353
Prr14	2	0.167	0.167	0	5	5	2	0	0.153248083333333	0.583333333333333	0.583333333333333	0.0342746983125532	0.0987468959905433	0.352941176470588	0.00282934348720421	0.992646608648789	FALSE	3813	5466	4354
Mapkap1	3	0.25	0.25	0	5	5	0	2	0.103190833333333	0.583333333333333	-0.583333333333333	0.0786890991938311	0.037389896848735	0.176470588235294	-0.111803550904008	0.544521106519279	FALSE	13239	1575	4355
Ppp1r35	2	0.167	0.167	0	5	5	2	0	0.327547666666667	0.583333333333333	0.583333333333333	0.107881428070703	0.0833562821659783	0.411764705882353	0.201830220275157	0.141149971281343	FALSE	5577	3740	4356
Slc26a3	2	0.222	0.167	3	5	3	1	0	0.525753333333333	0.666666666666667	-0.666666666666667	0.63161584297231	0.0705484760877121	0.470588235294118	NA	NA	FALSE	7439	2805	4357
St8sia4	2	0.167	0.167	0	4	6	2	0	1.17262166666667	0.666666666666667	0.666666666666667	0.903810525261629	0.0447063381614828	0.294117647058824	-0.213460762429467	0.328724882725882	FALSE	11925	1750	4358
Stat6	2	0.167	0.167	0	7	3	0	2	0.50341875	0.75	0.75	0.564668769716088	0.0720118491455274	0.647058823529412	-0.31431503000152	0.0858971831481935	FALSE	7226	2889	4359
Zfp358	2	0.167	0.167	0	3	7	2	0	0.202868333333333	0.75	0.75	0.302088027640078	0.0941117437667028	0.588235294117647	0.217195621859598	0.197933257464437	FALSE	4273	4888	4360
