Symbol	Count_DE	Proportion_DE_measured	Proportion_DE_all	Count_NA	GoF_down	GoF_up	LoF_down	LoF_up	Avg_abs_FC	FC_purity	FC_signed_purity	Count_DE_mm	Count_DE_hg	Mean_bind	Proportion_binary	Curated_target	Rank_binding	Rank_perturbation	Rank_integrated
PAX6_Pax6	11	0.5	0.478	1	0	3	10	3	1.26892727272727	0.8125	0.8125	8	3	0.215986897447606	0.727272727272727	TRUE	60	1	1
MAB21L1_Mab21l1	8	0.381	0.348	2	1	2	7	5	1.25031952380952	0.6	0.6	6	2	0.243961789633444	0.727272727272727	TRUE	20	12	2
NTRK2_Ntrk2	9	0.429	0.391	2	0	2	11	2	1.13454142857143	0.866666666666667	0.866666666666667	7	2	0.125018954165515	0.454545454545455	FALSE	1109	2	3
RLBP1_Rlbp1	8	0.421	0.348	4	0	2	8	3	2.17365210526316	0.769230769230769	0.769230769230769	5	3	0.170367056921569	0.545454545454545	TRUE	244	11	4
PKDCC_Pkdcc	7	0.333	0.304	2	2	1	10	3	0.608402761904762	0.75	-0.75	4	3	0.22207982919128	0.545454545454545	FALSE	50	79	5
TMEM167B_Tmem167b	4	0.182	0.174	1	0	3	9	4	0.179528590909091	0.75	0.75	3	1	0.320284537552567	0.909090909090909	FALSE	2	3530	6
KIF21A_Kif21a	5	0.217	0.217	0	2	1	10	4	0.376292608695652	0.705882352941177	-0.705882352941177	3	2	0.279082667442725	0.727272727272727	FALSE	7	1082	7
PLK3_Plk3	7	0.333	0.304	2	1	2	4	8	0.837066666666667	0.666666666666667	-0.666666666666667	6	1	0.186902541182444	0.727272727272727	FALSE	148	55	8
NRP1_Nrp1	8	0.381	0.348	2	1	1	5	8	1.04957619047619	0.6	-0.6	6	2	0.138779461641525	0.363636363636364	FALSE	662	14	9
ATP1B1_Atp1b1	9	0.391	0.391	0	1	2	6	8	0.555577639130435	0.588235294117647	-0.588235294117647	6	3	0.116992191394247	0.363636363636364	FALSE	1492	7	10
TRIR_Trir	2	0.087	0.087	0	0	3	8	6	0.195453043478261	0.647058823529412	0.647058823529412	0	2	0.359913777150272	0.909090909090909	FALSE	1	10567	11
TNPO2_Tnpo2	6	0.261	0.261	0	0	3	7	7	0.247277782608696	0.588235294117647	-0.588235294117647	4	2	0.239110105064522	0.909090909090909	FALSE	26	440	12
NEUROD1_Neurod1	4	0.2	0.174	3	1	2	7	5	1.3311675	0.6	0.6	3	1	0.275755444675719	0.727272727272727	TRUE	9	1457	13
BLVRA_Blvra	5	0.217	0.217	0	2	1	1	13	0.436212826086956	0.882352941176471	0.882352941176471	4	1	0.267550611036537	0.727272727272727	FALSE	14	976	14
ARID5B_Arid5b	5	0.217	0.217	0	0	3	8	6	0.822880695652174	0.647058823529412	0.647058823529412	4	1	0.240297855956026	0.636363636363636	FALSE	24	591	15
TOX_Tox	7	0.318	0.304	1	2	1	6	7	0.761545909090909	0.5625	0.5625	6	1	0.169761246300913	0.636363636363636	FALSE	249	63	16
PFKM_Pfkm	7	0.304	0.304	0	2	1	8	6	0.317563434782609	0.588235294117647	-0.588235294117647	4	3	0.192012829015097	0.727272727272727	FALSE	131	124	17
ASCL1_Ascl1	6	0.4	0.261	8	0	2	3	5	1.14971666666667	0.7	-0.7	5	1	0.194927028255806	0.727272727272727	TRUE	117	143	18
CHCHD5_Chchd5	3	0.136	0.13	1	2	1	4	9	0.240470454545455	0.6875	0.6875	2	1	0.2845715818394	0.727272727272727	FALSE	3	6325	19
MYT1_Myt1	8	0.4	0.348	3	0	3	5	6	0.7544695	0.642857142857143	-0.642857142857143	5	3	0.130107379191371	0.272727272727273	FALSE	930	21	20
MAP2_Map2	7	0.318	0.304	1	1	2	4	9	1.3101	0.6875	-0.6875	5	2	0.144583703306796	0.272727272727273	FALSE	538	39	21
ABHD4_Abhd4	9	0.391	0.391	0	2	1	4	10	0.354427391304348	0.705882352941177	0.705882352941177	6	3	0.106159197930644	0.272727272727273	FALSE	2141	10	22
FOXP2_Foxp2	6	0.3	0.261	3	1	2	5	7	1.1260685	0.6	-0.6	4	2	0.186695262500147	0.545454545454545	TRUE	150	146	23
CCND1_Ccnd1	7	0.304	0.304	0	1	2	11	3	0.511493652173913	0.764705882352941	0.764705882352941	5	2	0.172343975827911	0.545454545454545	TRUE	232	95	24
ID3_Id3	8	0.364	0.348	1	2	1	8	5	0.598081363636364	0.625	-0.625	5	3	0.131052266558415	0.363636363636364	FALSE	878	26	25
NEK7_Nek7	3	0.143	0.13	2	3	0	5	7	0.283832857142857	0.666666666666667	0.666666666666667	3	0	0.283478631999024	0.727272727272727	FALSE	4	5959	26
ALDOC_Aldoc	8	0.364	0.348	1	3	0	7	6	0.877041363636364	0.625	-0.625	6	2	0.115849375548483	0.363636363636364	FALSE	1542	16	27
AMBRA1_Ambra1	6	0.273	0.261	1	1	2	7	6	0.419017681818182	0.5625	0.5625	3	3	0.211717777714395	0.727272727272727	FALSE	71	351	28
TTC28_Ttc28	8	0.364	0.348	1	2	1	8	5	0.88904	0.625	-0.625	7	1	0.112841301099333	0.363636363636364	FALSE	1699	15	29
SENP1_Senp1	4	0.182	0.174	1	1	2	9	4	0.482727727272727	0.6875	0.6875	3	1	0.271814370327687	0.727272727272727	FALSE	12	2237	30
STOML2_Stoml2	7	0.318	0.304	1	2	1	4	9	0.292856454545455	0.6875	0.6875	6	1	0.175062224491749	0.454545454545455	FALSE	214	127	31
DDR1_Ddr1	5	0.227	0.217	1	2	1	4	9	0.365663181818182	0.6875	0.6875	2	3	0.238147444814141	0.818181818181818	FALSE	27	1107	32
IGFBP5_Igfbp5	9	0.409	0.391	1	0	3	7	6	1.03690109090909	0.625	0.625	7	2	0.0639240818278923	0.272727272727273	TRUE	7699	4	33
ALCAM_Alcam	8	0.348	0.348	0	2	1	7	7	0.792980869565217	0.529411764705882	0.529411764705882	6	2	0.112658572669618	0.272727272727273	FALSE	1711	19	34
TLE3_Tle3	7	0.318	0.304	1	2	1	11	2	0.598032272727273	0.8125	-0.8125	7	0	0.154017134428125	0.454545454545455	FALSE	393	84	35
ZNF608_Zfp608	5	0.227	0.217	1	1	2	8	5	0.363264545454545	0.625	0.625	3	2	0.234005329482623	0.545454545454545	FALSE	30	1110	36
TLE4_Tle4	6	0.261	0.261	0	1	2	4	10	0.57526347826087	0.705882352941177	-0.705882352941177	4	2	0.192307361209794	0.545454545454545	FALSE	128	275	37
BCL2L13_Bcl2l13	4	0.174	0.174	0	2	1	9	5	0.325331173913043	0.647058823529412	-0.647058823529412	2	2	0.26868833667024	0.727272727272727	FALSE	13	2819	38
ID2_Id2	5	0.217	0.217	0	1	2	6	8	0.464503043478261	0.588235294117647	-0.588235294117647	2	3	0.228039110985366	0.545454545454545	FALSE	40	926	39
CHGA_Chga	8	0.421	0.348	4	2	1	4	6	0.791361842105263	0.615384615384615	0.615384615384615	6	2	0.108043497562881	0.363636363636364	FALSE	2015	20	40
SRCAP_Srcap	3	0.158	0.13	4	0	2	9	2	0.351256231578947	0.846153846153846	0.846153846153846	2	1	0.277534225798525	0.727272727272727	FALSE	8	5445	41
PRKCB_Prkcb	9	0.45	0.391	3	2	1	7	4	1.113182	0.642857142857143	-0.642857142857143	7	2	0.030393855827676	0	FALSE	14822	3	42
TUBGCP2_Tubgcp2	5	0.227	0.217	1	0	3	6	7	0.200925227272727	0.625	-0.625	4	1	0.230356289652661	0.636363636363636	FALSE	34	1413	43
FBXO7_Fbxo7	2	0.095	0.087	2	1	2	6	6	0.300235	0.533333333333333	-0.533333333333333	1	1	0.282889549657026	0.727272727272727	FALSE	5	9651	44
FAM210B_Fam210b	8	0.348	0.348	0	2	1	8	6	0.609185217391304	0.588235294117647	-0.588235294117647	6	2	0.108020980420411	0.272727272727273	FALSE	2017	24	45
CHERP_Cherp	6	0.273	0.261	1	0	3	7	6	0.203783045454545	0.625	0.625	5	1	0.198028873600208	0.545454545454545	FALSE	106	460	46
NABP1_Nabp1	8	0.4	0.348	3	1	1	9	3	0.47097	0.714285714285714	0.714285714285714	5	3	0.114041099333647	0.181818181818182	FALSE	1634	30	47
BAMBI_Bambi	9	0.45	0.391	3	0	3	4	7	0.6943565	0.714285714285714	-0.714285714285714	6	3	0.0614308566262564	0.0909090909090909	FALSE	8177	6	48
TFRC_Tfrc	9	0.391	0.391	0	2	1	7	7	0.486350434782609	0.529411764705882	0.529411764705882	7	2	0.0715647065499725	0.0909090909090909	FALSE	6242	8	49
PCSK2_Pcsk2	8	0.421	0.348	4	0	3	8	3	0.603621578947368	0.785714285714286	0.785714285714286	4	4	0.107191505890904	0.181818181818182	TRUE	2066	25	50
RGS16_Rgs16	7	0.333	0.304	2	1	2	6	6	0.722228571428571	0.533333333333333	-0.533333333333333	5	2	0.133883408028375	0.272727272727273	FALSE	776	68	51
RND3_Rnd3	6	0.261	0.261	0	1	2	4	10	0.563971217391304	0.705882352941177	-0.705882352941177	4	2	0.177985486441689	0.636363636363636	FALSE	199	276	52
ATG13_Atg13	2	0.091	0.087	1	3	0	6	7	0.371429545454545	0.625	0.625	1	1	0.281272374937048	0.727272727272727	FALSE	6	9161	53
ST8SIA1_St8sia1	7	0.333	0.304	2	1	2	9	3	1.44166333333333	0.733333333333333	0.733333333333333	4	3	0.115422795269852	0.181818181818182	FALSE	1565	37	54
DKK3_Dkk3	7	0.333	0.304	2	1	1	9	4	0.68422619047619	0.666666666666667	0.666666666666667	5	2	0.131924829417088	0.363636363636364	TRUE	846	69	55
SEMA3A_Sema3a	5	0.238	0.217	2	1	2	9	3	0.756275619047619	0.733333333333333	0.733333333333333	3	2	0.203518585257197	0.545454545454545	FALSE	92	635	56
MXRA7_Mxra7	7	0.35	0.304	3	0	3	9	2	0.800839	0.857142857142857	0.857142857142857	5	2	0.127186315815388	0.454545454545455	FALSE	1026	57	57
AFF1_Aff1	7	0.318	0.304	1	3	0	9	4	0.380079090909091	0.75	-0.75	5	2	0.144699162559497	0.454545454545455	FALSE	536	114	58
CALD1_Cald1	9	0.391	0.391	0	1	2	7	7	0.735744913043478	0.529411764705882	-0.529411764705882	6	3	0.0410586079494898	0	FALSE	12657	5	59
ABCB8_Abcb8	4	0.174	0.174	0	2	1	9	5	0.33476652173913	0.647058823529412	-0.647058823529412	3	1	0.24104569218314	0.636363636363636	FALSE	23	2771	60
MFAP3L_Mfap3l	5	0.227	0.217	1	1	2	6	7	0.528782772727273	0.5625	-0.5625	3	2	0.210305836814793	0.636363636363636	FALSE	76	848	61
CENPV_Cenpv	7	0.333	0.304	2	1	2	6	6	0.558056619047619	0.533333333333333	-0.533333333333333	6	1	0.135344122957948	0.272727272727273	FALSE	743	88	62
RPS6KA2_Rps6ka2	7	0.35	0.304	3	1	2	10	4	0.453796	0.705882352941177	0.705882352941177	5	2	0.13847124135987	0.272727272727273	FALSE	663	102	63
PKIG_Pkig	8	0.364	0.348	1	1	2	5	8	0.499289545454545	0.625	-0.625	6	2	0.1009155223702	0.0909090909090909	FALSE	2565	29	64
LGI1_Lgi1	6	0.375	0.261	7	0	2	2	7	1.2589125	0.818181818181818	-0.818181818181818	4	2	0.144203656121569	0.363636363636364	FALSE	548	139	65
CLASP1_Clasp1	3	0.136	0.13	1	1	2	6	7	0.433418636363636	0.5625	-0.5625	2	1	0.260888783602412	0.727272727272727	FALSE	16	4987	66
DLL1_Dll1	4	0.182	0.174	1	1	2	4	9	0.532896363636364	0.6875	-0.6875	3	1	0.228574618780018	0.545454545454545	FALSE	38	2114	67
ITPR1_Itpr1	8	0.364	0.348	1	2	1	3	10	0.588088181818182	0.75	0.75	7	1	0.0957571356419858	0.272727272727273	FALSE	2988	27	68
RNASE4_Rnase4	6	0.333	0.261	5	1	2	3	7	0.391381111111111	0.692307692307692	-0.692307692307692	4	2	0.172874123057326	0.272727272727273	FALSE	227	371	69
UQCR11_Uqcr11	5	0.217	0.217	0	1	2	6	8	0.247126	0.588235294117647	-0.588235294117647	2	3	0.215078418710766	0.727272727272727	FALSE	64	1340	70
ARID1A_Arid1a	5	0.217	0.217	0	2	1	7	7	0.367506782608696	0.529411764705882	0.529411764705882	3	2	0.209166727799736	0.545454545454545	FALSE	79	1102	71
ATF4_Atf4	6	0.273	0.261	1	2	1	6	7	0.240068090909091	0.5625	0.5625	5	1	0.178090691014983	0.636363636363636	FALSE	197	442	72
ADGRL2_Adgrl2	6	0.286	0.261	2	1	2	4	8	0.526045238095238	0.666666666666667	-0.666666666666667	5	1	0.163030544777998	0.181818181818182	FALSE	312	295	73
JPH1_Jph1	7	0.318	0.304	1	3	0	4	9	0.781618636363636	0.75	0.75	6	1	0.115519694691392	0.272727272727273	FALSE	1561	60	74
DNAJB6_Dnajb6	7	0.304	0.304	0	1	2	7	7	0.316003043478261	0.529411764705882	-0.529411764705882	4	3	0.13490549754248	0.181818181818182	FALSE	750	125	75
WIPI2_Wipi2	4	0.174	0.174	0	2	1	9	5	0.201956739130435	0.647058823529412	-0.647058823529412	2	2	0.236050966122591	0.636363636363636	FALSE	28	3459	76
MAN1A2_Man1a2	9	0.391	0.391	0	1	2	8	6	0.409783452173913	0.588235294117647	0.588235294117647	6	3	0.0494533228515121	0.0909090909090909	FALSE	10777	9	77
SPEN_Spen	2	0.095	0.087	2	2	1	8	4	0.406547619047619	0.666666666666667	-0.666666666666667	2	0	0.272356596445281	0.909090909090909	FALSE	11	8914	78
WLS_Wls	5	0.227	0.217	1	2	1	3	10	1.03938905454545	0.75	0.75	4	1	0.177806197166624	0.545454545454545	FALSE	200	518	79
SNX18_Snx18	5	0.217	0.217	0	1	2	13	1	0.276076086956522	0.882352941176471	0.882352941176471	4	1	0.207006356357238	0.636363636363636	FALSE	83	1294	80
SCG5_Scg5	6	0.273	0.261	1	3	0	5	8	0.681566818181818	0.6875	0.6875	4	2	0.149289252246084	0.545454545454545	FALSE	462	234	81
ZWINT_Zwint	6	0.273	0.261	1	0	3	7	6	0.248226945454545	0.625	0.625	5	1	0.169667959408335	0.454545454545455	FALSE	250	437	82
EIF4H_Eif4h	2	0.091	0.087	1	3	0	3	10	0.124495	0.8125	0.8125	1	1	0.273775581297419	0.636363636363636	FALSE	10	10949	83
BET1L_Bet1l	4	0.174	0.174	0	2	1	7	7	0.28489252173913	0.529411764705882	0.529411764705882	2	2	0.230129083295003	0.545454545454545	FALSE	37	3035	84
IVD_Ivd	6	0.261	0.261	0	2	1	6	8	0.486349565217391	0.588235294117647	0.588235294117647	4	2	0.156327723026097	0.454545454545455	FALSE	365	310	85
ARL4A_Arl4a	7	0.333	0.304	2	2	1	4	8	0.635498095238095	0.666666666666667	0.666666666666667	5	2	0.116020962672351	0.272727272727273	FALSE	1532	74	86
BTG2_Btg2	5	0.217	0.217	0	1	2	10	4	0.362374739130435	0.705882352941177	0.705882352941177	3	2	0.198038539881711	0.636363636363636	FALSE	105	1114	87
ALG3_Alg3	6	0.261	0.261	0	1	2	11	3	0.404928695652174	0.764705882352941	0.764705882352941	4	2	0.16137255843722	0.454545454545455	FALSE	327	359	88
NR2F1_Nr2f1	7	0.333	0.304	2	2	1	6	6	1.09829904761905	0.533333333333333	0.533333333333333	4	3	0.0975921254515238	0.272727272727273	FALSE	2829	43	89
TEAD1_Tead1	4	0.182	0.174	1	2	1	6	7	0.329635909090909	0.5625	0.5625	3	1	0.2257616306888	0.727272727272727	FALSE	44	2793	90
TAF13_Taf13	3	0.136	0.13	1	1	2	9	4	0.170089545454545	0.6875	0.6875	3	0	0.255094648173882	0.727272727272727	FALSE	18	6859	91
MBD3_Mbd3	3	0.13	0.13	0	1	2	8	6	0.294084826086957	0.588235294117647	0.588235294117647	2	1	0.243078600721979	0.727272727272727	FALSE	21	5886	92
ARL15_Arl15	8	0.4	0.348	3	1	2	6	5	0.40925215	0.571428571428571	0.571428571428571	5	3	0.0862540712234434	0.181818181818182	FALSE	4000	32	93
TCEA1_Tcea1	6	0.261	0.261	0	2	1	7	7	0.232172608695652	0.529411764705882	0.529411764705882	4	2	0.165602494304882	0.363636363636364	FALSE	290	445	94
MRPL49_Mrpl49	5	0.227	0.217	1	0	3	5	8	0.343587727272727	0.6875	-0.6875	4	1	0.195929493397226	0.545454545454545	FALSE	113	1146	95
CORO2B_Coro2b	7	0.333	0.304	2	1	2	7	5	0.755562380952381	0.6	0.6	6	1	0.107520449259682	0.181818181818182	FALSE	2049	64	96
DUSP14_Dusp14	8	0.364	0.348	1	1	2	5	8	0.82371	0.625	-0.625	6	2	0.0660682534659612	0.0909090909090909	FALSE	7294	18	97
NDRG1_Ndrg1	7	0.318	0.304	1	1	2	6	7	0.605945909090909	0.5625	-0.5625	6	1	0.113706584455206	0.272727272727273	FALSE	1648	81	98
PHLDA1_Phlda1	6	0.261	0.261	0	3	0	7	7	0.935782739130435	0.588235294117647	0.588235294117647	4	2	0.132711640233423	0.272727272727273	FALSE	810	165	99
ANO6_Ano6	7	0.35	0.304	3	3	0	4	7	0.4392705	0.714285714285714	0.714285714285714	6	1	0.120347155169796	0.363636363636364	FALSE	1311	104	100
ANP32E_Anp32e	5	0.227	0.217	1	0	3	8	5	0.411696363636364	0.6875	0.6875	4	1	0.190912025529213	0.636363636363636	FALSE	135	1014	101
ST18_St18	5	0.312	0.217	7	0	3	3	4	1.140090625	0.7	-0.7	4	1	0.167071356304627	0.363636363636364	FALSE	274	500	102
FOXP1_Foxp1	7	0.304	0.304	0	1	2	6	8	0.367122173913043	0.588235294117647	-0.588235294117647	5	2	0.123265851926222	0.454545454545455	FALSE	1185	116	103
EBPL_Ebpl	8	0.364	0.348	1	2	1	3	10	0.391072727272727	0.75	0.75	7	1	0.0848168101084501	0.181818181818182	FALSE	4195	33	104
XRCC1_Xrcc1	3	0.13	0.13	0	1	2	9	5	0.336871	0.647058823529412	0.647058823529412	2	1	0.240293735445663	0.727272727272727	FALSE	25	5560	105
TLE1_Tle1	6	0.261	0.261	0	2	1	7	7	0.473355217391304	0.529411764705882	0.529411764705882	5	1	0.151181727224779	0.181818181818182	FALSE	441	318	106
PFKFB3_Pfkfb3	7	0.318	0.304	1	0	3	6	7	0.62037	0.625	-0.625	5	2	0.110339025173416	0.0909090909090909	FALSE	1860	76	107
CCP110_Ccp110	4	0.19	0.174	2	1	2	6	6	0.467297142857143	0.533333333333333	-0.533333333333333	3	1	0.215564098717647	0.545454545454545	FALSE	62	2290	108
SLC3A2_Slc3a2	6	0.261	0.261	0	1	2	9	5	0.345707565217391	0.647058823529412	0.647058823529412	3	3	0.157061889562154	0.363636363636364	FALSE	362	398	109
PEA15_Pea15a	6	0.273	0.261	1	1	2	6	7	0.507654545454545	0.5625	-0.5625	5	1	0.148290473464918	0.454545454545455	FALSE	479	303	110
GPD1_Gpd1	6	0.273	0.261	1	2	1	8	5	1.11646090909091	0.625	-0.625	4	2	0.128235543361975	0.363636363636364	FALSE	987	148	111
EML2_Eml2	4	0.2	0.174	3	2	1	5	6	0.800552	0.571428571428571	0.571428571428571	3	1	0.205190402197386	0.545454545454545	FALSE	89	1646	112
TH_Th	4	0.211	0.174	4	1	1	2	9	1.14080005263158	0.769230769230769	-0.769230769230769	2	2	0.199169261234336	0.636363636363636	FALSE	101	1480	113
SPINT2_Spint2	7	0.304	0.304	0	3	0	6	8	0.622845217391304	0.647058823529412	0.647058823529412	5	2	0.107820268552513	0.363636363636364	FALSE	2026	75	114
DACH2_Dach2	8	0.381	0.348	2	1	1	6	8	1.12487095238095	0.5625	-0.5625	6	2	0.045068562241513	0.0909090909090909	FALSE	11718	13	115
TSPAN18_Tspan18	7	0.333	0.304	2	1	2	4	8	0.978814285714286	0.666666666666667	-0.666666666666667	5	2	0.0940087932344946	0.181818181818182	FALSE	3158	49	116
DGKE_Dgke	3	0.13	0.13	0	2	1	7	7	0.447659956521739	0.529411764705882	0.529411764705882	1	2	0.232466631193684	0.636363636363636	FALSE	32	4922	117
NRP2_Nrp2	7	0.304	0.304	0	2	1	3	11	0.972393043478261	0.764705882352941	0.764705882352941	5	2	0.0940523325661076	0.272727272727273	FALSE	3152	50	118
TSPAN7_Tspan7	4	0.174	0.174	0	1	2	10	4	0.447244782608696	0.705882352941177	0.705882352941177	2	2	0.214486077439542	0.636363636363636	FALSE	68	2347	119
PLEKHA1_Plekha1	5	0.217	0.217	0	1	2	9	5	0.420637173913043	0.647058823529412	0.647058823529412	4	1	0.183836737871618	0.363636363636364	FALSE	161	995	120
CLCN3_Clcn3	4	0.182	0.174	1	0	3	9	4	0.299642272727273	0.75	0.75	3	1	0.218200916216187	0.636363636363636	FALSE	54	2968	121
HARBI1_Harbi1	2	0.1	0.087	3	0	2	6	6	0.44092355	0.571428571428571	-0.571428571428571	1	1	0.253933824623605	0.727272727272727	FALSE	19	8707	122
JUNB_Junb	4	0.182	0.174	1	1	2	6	7	0.297063136363636	0.5625	-0.5625	3	1	0.216991767795154	0.454545454545455	FALSE	57	2980	123
KIF5C_Kif5c	6	0.261	0.261	0	1	2	9	5	0.322871304347826	0.647058823529412	0.647058823529412	5	1	0.152790257867493	0.636363636363636	FALSE	416	409	124
NMNAT1_Nmnat1	7	0.333	0.304	2	1	2	5	7	0.423831476190476	0.6	-0.6	5	2	0.115693796034559	0.181818181818182	FALSE	1551	110	125
CAP2_Cap2	5	0.25	0.217	3	2	1	4	7	1.0402605	0.642857142857143	0.642857142857143	3	2	0.158934526523394	0.636363636363636	FALSE	341	517	126
BMPR1B_Bmpr1b	7	0.304	0.304	0	2	1	7	7	1.36275608695652	0.529411764705882	0.529411764705882	4	3	0.0814781595327678	0.181818181818182	FALSE	4643	38	127
SYT7_Syt7	5	0.217	0.217	0	1	2	12	2	0.77772	0.823529411764706	0.823529411764706	4	1	0.166020645912005	0.545454545454545	FALSE	289	619	128
MEIS1_Meis1	5	0.227	0.217	1	1	2	6	7	0.879089090909091	0.5625	-0.5625	2	3	0.159660942729492	0.272727272727273	FALSE	335	560	129
IRF2BP2_Irf2bp2	4	0.19	0.174	2	1	1	6	7	0.44540119047619	0.533333333333333	-0.533333333333333	2	2	0.20880716218204	0.545454545454545	FALSE	80	2355	130
POFUT2_Pofut2	6	0.273	0.261	1	3	0	8	5	0.231715495454545	0.6875	-0.6875	6	0	0.152275067755714	0.363636363636364	FALSE	423	446	131
PROX1_Prox1	5	0.227	0.217	1	2	1	9	4	1.58694122727273	0.6875	-0.6875	3	2	0.153312413671173	0.545454545454545	TRUE	403	471	132
ADRA2A_Adra2a	1	0.048	0.043	2	2	1	10	3	0.866681571428571	0.75	-0.75	0	1	0.255368546704281	0.727272727272727	FALSE	17	11193	133
GIPR_Gipr	5	0.263	0.217	4	2	0	7	4	1.09108947368421	0.692307692307692	-0.692307692307692	4	1	0.155171140842911	0.545454545454545	FALSE	377	507	134
SRGAP3_Srgap3	7	0.318	0.304	1	1	2	7	6	1.02224590909091	0.5625	0.5625	5	2	0.086354101472694	0.363636363636364	FALSE	3988	48	135
MEIS2_Meis2	4	0.182	0.174	1	0	3	7	6	0.648704090909091	0.625	0.625	3	1	0.198928884385646	0.727272727272727	FALSE	102	1889	136
TSC22D1_Tsc22d1	8	0.348	0.348	0	1	2	7	7	0.461022173913044	0.529411764705882	-0.529411764705882	5	3	0.0714880509577493	0.181818181818182	FALSE	6262	31	137
MEST_Mest	5	0.238	0.217	2	2	1	6	6	0.516515714285714	0.533333333333333	0.533333333333333	3	2	0.17311772309551	0.454545454545455	FALSE	226	862	138
CLDN12_Cldn12	7	0.333	0.304	2	3	0	8	4	0.33486	0.733333333333333	-0.733333333333333	5	2	0.11415086945535	0.363636363636364	FALSE	1626	120	139
CRABP1_Crabp1	7	0.389	0.304	5	1	1	3	8	1.04782055555556	0.692307692307692	-0.692307692307692	5	2	0.0832314946698491	0.181818181818182	FALSE	4410	45	140
SGK1_Sgk1	6	0.261	0.261	0	2	1	4	10	0.85041	0.705882352941177	0.705882352941177	4	2	0.124667591064518	0.272727272727273	FALSE	1123	178	141
LYRM2_Lyrm2	4	0.182	0.174	1	1	2	8	5	0.275410909090909	0.625	0.625	3	1	0.215071188706926	0.545454545454545	FALSE	65	3083	142
TXNIP_Txnip	5	0.238	0.217	2	1	1	8	5	0.39523819047619	0.6	0.6	4	1	0.177575190618582	0.454545454545455	FALSE	202	1041	143
PKM_Pkm	1	0.045	0.043	1	0	3	10	3	0.182550636363636	0.8125	0.8125	1	0	0.263495492777451	0.636363636363636	FALSE	15	14214	144
PKP2_Pkp2	4	0.182	0.174	1	2	1	7	6	0.544504090909091	0.5625	-0.5625	3	1	0.198153546831212	0.636363636363636	FALSE	103	2090	145
SPSB4_Spsb4	3	0.136	0.13	1	1	2	10	3	0.506512272727273	0.75	0.75	2	1	0.225077455229913	0.727272727272727	FALSE	47	4648	146
GAD1_Gad1	5	0.25	0.217	3	0	3	4	7	1.4281522	0.714285714285714	-0.714285714285714	2	3	0.149309961117412	0.454545454545455	FALSE	461	475	147
TSHR_Tshr	5	0.312	0.217	7	2	0	5	3	0.6441425	0.7	-0.7	5	0	0.163853052739417	0.636363636363636	FALSE	303	728	148
CLMN_Clmn	7	0.304	0.304	0	1	2	7	7	0.659839173913043	0.529411764705882	-0.529411764705882	6	1	0.0941330366639688	0.272727272727273	FALSE	3142	71	149
RNASEH2A_Rnaseh2a	5	0.238	0.217	2	1	2	5	7	0.275616761904762	0.6	-0.6	4	1	0.181844295645925	0.181818181818182	FALSE	173	1297	150
RYBP_Rybp	6	0.261	0.261	0	3	0	6	8	0.391826956521739	0.647058823529412	0.647058823529412	4	2	0.141327585753712	0.181818181818182	FALSE	609	370	151
BOC_Boc	3	0.158	0.13	4	1	2	4	6	0.756066842105263	0.615384615384615	-0.615384615384615	2	1	0.215852841792159	0.636363636363636	FALSE	61	3950	152
PAK6_Pak6	6	0.3	0.261	3	2	0	7	5	0.8570385	0.642857142857143	-0.642857142857143	5	1	0.119146144422265	0.272727272727273	FALSE	1381	175	153
UCK2_Uck2	7	0.304	0.304	0	1	2	5	9	0.265705391304348	0.647058823529412	-0.647058823529412	5	2	0.110182098966697	0.272727272727273	FALSE	1870	130	154
ABHD2_Abhd2	5	0.227	0.217	1	2	1	7	6	0.382767363636364	0.5625	-0.5625	3	2	0.172520667396235	0.454545454545455	FALSE	231	1071	155
B3GALT4_B3galt4	2	0.1	0.087	3	3	0	6	5	0.713406	0.642857142857143	-0.642857142857143	0	2	0.231184689925748	0.545454545454545	FALSE	33	7525	156
ANK3_Ank3	3	0.136	0.13	1	2	1	10	3	0.459691818181818	0.75	-0.75	2	1	0.221280170816758	0.454545454545455	FALSE	51	4871	157
ELAVL2_Elavl2	5	0.227	0.217	1	0	3	8	5	0.530205454545455	0.6875	0.6875	4	1	0.165465104457907	0.363636363636364	FALSE	294	845	158
PPM1L_Ppm1l	5	0.227	0.217	1	2	1	10	3	0.472897363636364	0.75	-0.75	2	3	0.167169476845355	0.454545454545455	FALSE	273	910	159
ERGIC2_Ergic2	5	0.227	0.217	1	0	3	8	5	0.308978909090909	0.6875	0.6875	5	0	0.17646879467762	0.545454545454545	FALSE	205	1213	160
PRDM8_Prdm8	4	0.222	0.174	5	1	2	4	5	0.802480555555556	0.583333333333333	-0.583333333333333	3	1	0.186393027994321	0.454545454545455	FALSE	153	1643	161
BCAT1_Bcat1	6	0.286	0.261	2	0	3	5	7	0.35606380952381	0.666666666666667	-0.666666666666667	5	1	0.139400484122588	0.272727272727273	FALSE	647	391	162
EFNB2_Efnb2	6	0.261	0.261	0	0	3	8	6	0.684376086956522	0.647058823529412	0.647058823529412	3	3	0.125451678241192	0.181818181818182	FALSE	1098	232	163
PRSS23_Prss23	5	0.217	0.217	0	0	3	5	9	0.889125	0.705882352941177	-0.705882352941177	3	2	0.149663900503793	0.363636363636364	FALSE	459	556	164
