Symbol	Count_DE	Proportion_DE_measured	Proportion_DE_all	Count_NA	GoF_down	GoF_up	LoF_down	LoF_up	Avg_abs_FC	FC_purity	FC_signed_purity	Count_DE_mm	Count_DE_hg	Mean_bind	Proportion_binary	Curated_target	Rank_binding	Rank_perturbation	Rank_integrated
ATP1B1_Atp1b1	17	0.293	0.279	3	3	6	27	17	0.587280396551724	0.622641509433962	0.622641509433962	6	11	0.0804276584436668	0.446969696969697	FALSE	6151	12	73
LAPTM5_Laptm5	9	0.158	0.148	4	3	6	27	16	0.484809122807018	0.634615384615385	0.634615384615385	2	7	0.231434413469432	0.795454545454545	FALSE	22	3394	74
LGALS1_Lgals1	9	0.161	0.148	5	4	4	26	17	0.482791267857143	0.588235294117647	0.588235294117647	2	7	0.231314921702989	0.71969696969697	FALSE	23	3397	75
FOS_Fos	9	0.155	0.148	3	4	5	20	24	0.651360706896552	0.547169811320755	-0.547169811320755	1	8	0.229688697025693	0.795454545454545	FALSE	24	3282	76
CTDSP1_Ctdsp1	9	0.158	0.148	4	6	4	15	27	0.203863280701754	0.634615384615385	0.634615384615385	2	7	0.233804439567589	0.75	FALSE	19	4292	77
PNP_Pnp	17	0.279	0.279	0	6	4	25	21	0.426531639344262	0.553571428571429	-0.553571428571429	5	12	0.0925930419901858	0.560606060606061	FALSE	4426	19	78
CBX5_Cbx5	14	0.237	0.23	2	8	2	26	18	0.318083	0.62962962962963	-0.62962962962963	5	9	0.163659781143327	0.848484848484849	FALSE	316	282	79
IL6R_Il6ra	10	0.169	0.164	2	9	1	19	25	0.433383491525424	0.62962962962963	0.62962962962963	3	7	0.220125823719777	0.674242424242424	FALSE	40	2236	80
TGFB1_Tgfb1	11	0.183	0.18	1	3	7	24	21	0.33921835	0.563636363636364	0.563636363636364	4	7	0.209409236536393	0.643939393939394	FALSE	59	1536	81
ZNF821_Zfp821	13	0.213	0.213	0	8	2	14	32	0.263099475409836	0.714285714285714	0.714285714285714	4	9	0.182938838567971	0.696969696969697	FALSE	147	619	82
TLN1_Tln1	10	0.175	0.164	4	4	5	23	20	0.215425105263158	0.538461538461538	0.538461538461538	2	8	0.225609053370251	0.712121212121212	FALSE	32	2934	83
DIAPH1_Diaph1	12	0.207	0.197	3	4	5	23	21	0.273433775862069	0.528301886792453	0.528301886792453	3	9	0.194547081202433	0.825757575757576	FALSE	91	1033	84
DUSP6_Dusp6	12	0.197	0.197	0	5	5	24	22	0.512428475409836	0.517857142857143	0.517857142857143	3	9	0.18767696719579	0.704545454545455	FALSE	122	778	85
MNT_Mnt	8	0.136	0.131	2	6	4	18	26	0.142961845762712	0.592592592592593	0.592592592592593	3	5	0.236077146816683	0.727272727272727	FALSE	16	6339	86
TMBIM4_Tmbim4	7	0.127	0.115	6	3	7	22	18	0.237889163636364	0.58	0.58	0	7	0.237150131016791	0.886363636363636	FALSE	14	7261	87
ST3GAL2_St3gal2	15	0.263	0.246	4	4	5	18	25	0.352443263157895	0.576923076923077	-0.576923076923077	3	12	0.144064501892108	0.727272727272727	FALSE	718	143	88
RILPL2_Rilpl2	13	0.22	0.213	2	4	6	30	14	0.250561562711864	0.666666666666667	0.666666666666667	3	10	0.180201898694831	0.674242424242424	FALSE	163	631	89
PRAG1_Prag1	17	0.298	0.279	4	4	5	20	23	0.465987719298246	0.538461538461538	-0.538461538461538	2	15	0.0811130739649117	0.393939393939394	FALSE	6054	17	90
CCND3_Ccnd3	10	0.172	0.164	3	2	7	31	13	0.279632413793103	0.716981132075472	0.716981132075472	1	9	0.22012156812231	0.757575757575758	FALSE	41	2561	91
POLG_Polg	13	0.22	0.213	2	5	5	22	22	0.247696254237288	0.5	-0.5	6	7	0.179616704570943	0.734848484848485	FALSE	166	634	92
CALR_Calr	11	0.19	0.18	3	5	4	22	22	0.242174051724138	0.509433962264151	0.509433962264151	3	8	0.209023608970798	0.742424242424242	FALSE	60	1779	93
LCP2_Lcp2	14	0.241	0.23	3	3	7	22	21	0.434078103448276	0.547169811320755	0.547169811320755	5	9	0.154977946141252	0.734848484848485	FALSE	466	233	94
NDRG1_Ndrg1	16	0.271	0.262	2	6	4	26	18	0.552444440677966	0.592592592592593	-0.592592592592593	4	12	0.108269981354082	0.545454545454545	FALSE	2726	40	95
MIDN_Midn	12	0.211	0.197	4	7	2	23	20	0.284346175438596	0.576923076923077	-0.576923076923077	3	9	0.190102114755342	0.666666666666667	FALSE	108	1011	96
ID1_Id1	15	0.246	0.246	0	8	2	21	25	0.54768393442623	0.589285714285714	0.589285714285714	5	10	0.133042379604047	0.537878787878788	FALSE	1120	103	97
TRIM8_Trim8	11	0.193	0.18	4	0	9	23	20	0.267433894736842	0.615384615384615	0.615384615384615	4	7	0.204993777535454	0.727272727272727	FALSE	69	1700	98
MAPK14_Mapk14	15	0.259	0.246	3	5	5	23	20	0.257083568965517	0.528301886792453	0.528301886792453	5	10	0.146668203652317	0.606060606060606	FALSE	651	181	99
KIF21B_Kif21b	14	0.237	0.23	2	3	7	25	19	0.366020847457627	0.592592592592593	0.592592592592593	5	9	0.154021556810223	0.666666666666667	FALSE	478	253	100
FYB1_Fyb	16	0.267	0.262	1	6	4	29	16	0.498674483333333	0.636363636363636	-0.636363636363636	5	11	0.107988035533494	0.553030303030303	FALSE	2754	44	101
PIM2_Pim2	16	0.262	0.262	0	5	5	22	24	0.465222295081967	0.517857142857143	-0.517857142857143	5	11	0.110228032915115	0.636363636363636	FALSE	2534	49	102
SH2B3_Sh2b3	12	0.203	0.197	2	4	6	15	29	0.266485423728814	0.648148148148148	-0.648148148148148	3	9	0.187707859686198	0.621212121212121	FALSE	121	1052	103
FLOT1_Flot1	10	0.179	0.164	5	4	5	12	30	0.211045716071429	0.686274509803922	-0.686274509803922	4	6	0.219440217259194	0.787878787878788	FALSE	43	2969	104
ARID5A_Arid5a	11	0.186	0.18	2	3	7	21	23	0.329838983050847	0.555555555555556	-0.555555555555556	1	10	0.197917905752069	0.75	FALSE	83	1550	105
DEF6_Def6	10	0.175	0.164	4	1	8	28	15	0.245073789473684	0.692307692307692	0.692307692307692	2	8	0.21801322813774	0.704545454545455	FALSE	47	2738	106
CAPG_Capg	14	0.259	0.23	7	5	2	20	22	0.504644111111111	0.551020408163265	0.551020408163265	4	10	0.149562739946114	0.606060606060606	FALSE	578	224	107
CALM1_Calm1	11	0.186	0.18	2	7	3	29	15	0.239993288135593	0.666666666666667	-0.666666666666667	2	9	0.203675313719589	0.75	FALSE	73	1792	108
CTSA_Ctsa	15	0.263	0.246	4	2	7	16	27	0.2665393	0.653846153846154	-0.653846153846154	4	11	0.14266177489232	0.568181818181818	FALSE	751	175	109
MYH9_Myh9	12	0.197	0.197	0	4	6	20	26	0.263225114754098	0.571428571428571	-0.571428571428571	3	9	0.187333202832496	0.787878787878788	TRUE	124	1062	110
MDC1_Mdc1	5	0.091	0.082	6	7	2	23	18	0.193748383636364	0.6	-0.6	1	4	0.24383869934144	0.734848484848485	FALSE	12	11012	111
CEP55_Cep55	17	0.288	0.279	2	5	5	30	14	0.422252566101695	0.648148148148148	0.648148148148148	4	13	0.079178700209479	0.401515151515151	FALSE	6346	21	112
FMNL1_Fmnl1	11	0.186	0.18	2	6	4	21	23	0.242104474576271	0.537037037037037	0.537037037037037	2	9	0.198822346137712	0.689393939393939	FALSE	77	1780	113
CYFIP2_Cyfip2	16	0.276	0.262	3	5	4	30	14	0.420556034482759	0.660377358490566	-0.660377358490566	5	11	0.111124531966132	0.454545454545455	FALSE	2468	56	114
GALNT6_Galnt6	16	0.271	0.262	2	4	6	22	22	0.443929491525424	0.518518518518518	-0.518518518518518	4	12	0.10652106891085	0.704545454545455	FALSE	2881	50	115
CISH_Cish	14	0.23	0.23	0	6	4	16	30	0.421448878688525	0.642857142857143	0.642857142857143	6	8	0.14846519402284	0.674242424242424	FALSE	607	238	116
TSPAN4_Tspan4	13	0.224	0.213	3	1	8	19	25	0.341387068965517	0.622641509433962	-0.622641509433962	4	9	0.166528269991502	0.628787878787879	FALSE	278	520	117
CCNI_Ccni	14	0.237	0.23	2	5	5	22	22	0.212998423728814	0.5	-0.5	5	9	0.157627873657344	0.704545454545455	FALSE	415	349	118
CLIC1_Clic1	10	0.169	0.164	2	4	6	17	27	0.163479559322034	0.611111111111111	-0.611111111111111	3	7	0.218311678061588	0.712121212121212	FALSE	45	3220	119
PLEK_Plek	14	0.259	0.23	7	4	5	20	20	0.622992666666667	0.510204081632653	-0.510204081632653	7	7	0.144519750620951	0.545454545454545	FALSE	705	206	120
UBE2H_Ube2h	17	0.279	0.279	0	6	4	21	25	0.295561114754098	0.553571428571429	0.553571428571429	4	13	0.0875223153450505	0.439393939393939	FALSE	5081	29	121
IZUMO4_Izumo4	9	0.158	0.148	4	2	7	21	22	0.295809403508772	0.557692307692308	-0.557692307692308	1	8	0.221621499730706	0.787878787878788	FALSE	39	3782	122
MCM6_Mcm6	17	0.288	0.279	2	7	3	34	10	0.360617457627119	0.759259259259259	-0.759259259259259	3	14	0.0801185188682395	0.363636363636364	FALSE	6195	24	123
PTPN12_Ptpn12	13	0.213	0.213	0	6	4	15	31	0.248573606557377	0.660714285714286	0.660714285714286	5	8	0.170204646057672	0.674242424242424	FALSE	236	633	124
CSK_Csk	7	0.119	0.115	2	5	5	19	25	0.191883525423729	0.555555555555556	-0.555555555555556	2	5	0.233662765325837	0.704545454545455	FALSE	20	7664	125
CTTN_Cttn	13	0.22	0.213	2	8	2	18	26	0.545392033898305	0.62962962962963	0.62962962962963	1	12	0.158855757594198	0.810606060606061	FALSE	384	402	126
STK17B_Stk17b	12	0.207	0.197	3	3	6	30	14	0.359667632758621	0.679245283018868	0.679245283018868	2	10	0.177642396252605	0.787878787878788	FALSE	174	899	127
GPR146_Gpr146	11	0.186	0.18	2	4	5	24	21	0.382085305084746	0.537037037037037	0.537037037037037	4	7	0.190097707893337	0.643939393939394	FALSE	109	1457	128
KLF10_Klf10	13	0.213	0.213	0	5	5	19	27	0.343791918032787	0.571428571428571	-0.571428571428571	3	10	0.164072225293459	0.575757575757576	FALSE	314	512	129
FOSL2_Fosl2	13	0.213	0.213	0	6	4	21	25	0.333071967213115	0.553571428571429	0.553571428571429	2	11	0.164776080800919	0.674242424242424	FALSE	302	534	130
CYTH1_Cyth1	16	0.271	0.262	2	4	6	21	23	0.263757389830508	0.537037037037037	-0.537037037037037	3	13	0.119679577618228	0.583333333333333	FALSE	1858	89	131
ARHGAP12_Arhgap12	15	0.259	0.246	3	6	3	15	29	0.40890174137931	0.660377358490566	0.660377358490566	6	9	0.129056887448432	0.560606060606061	FALSE	1320	126	132
GPR68_Gpr68	14	0.241	0.23	3	4	5	27	18	0.551374879310345	0.592592592592593	0.592592592592593	5	9	0.142013612849717	0.560606060606061	FALSE	767	218	133
RAB27B_Rab27b	16	0.271	0.262	2	4	5	22	23	0.740238474576271	0.518518518518518	-0.518518518518518	5	11	0.0886940548454392	0.477272727272727	FALSE	4924	34	134
ACTN1_Actn1	16	0.262	0.262	0	3	7	29	17	0.407966062295082	0.642857142857143	0.642857142857143	4	12	0.106447963586144	0.53030303030303	FALSE	2887	58	135
HES1_Hes1	7	0.115	0.115	0	6	4	25	21	0.520173278688525	0.553571428571429	-0.553571428571429	2	5	0.22856531083321	0.734848484848485	FALSE	26	6498	136
ARL6IP1_Arl6ip1	12	0.203	0.197	2	4	6	25	19	0.238046983050847	0.574074074074074	0.574074074074074	3	9	0.182809391138515	0.757575757575758	FALSE	150	1131	137
TSPAN32_Tspan32	10	0.175	0.164	4	3	7	22	20	0.52408039122807	0.557692307692308	0.557692307692308	4	6	0.198521505608827	0.643939393939394	FALSE	80	2142	138
SPRY2_Spry2	16	0.262	0.262	0	5	5	29	17	0.477601967213115	0.607142857142857	0.607142857142857	4	12	0.0979295031242409	0.371212121212121	FALSE	3763	47	139
KMT2E_Kmt2e	12	0.203	0.197	2	7	3	17	27	0.249189830508475	0.62962962962963	0.62962962962963	4	8	0.180001284913207	0.840909090909091	FALSE	165	1093	140
PTPN6_Ptpn6	12	0.203	0.197	2	4	6	28	16	0.315554711864407	0.62962962962963	0.62962962962963	5	7	0.174525857150677	0.712121212121212	FALSE	191	954	141
BNIP2_Bnip2	14	0.237	0.23	2	4	6	24	20	0.198327288135593	0.555555555555556	0.555555555555556	3	11	0.152409701140457	0.553030303030303	FALSE	508	361	142
VAT1_Vat1	16	0.271	0.262	2	4	6	33	11	0.397614593220339	0.722222222222222	0.722222222222222	3	13	0.106425411039508	0.560606060606061	FALSE	2890	64	143
INPPL1_Inppl1	17	0.293	0.279	3	2	7	22	22	0.351006206896552	0.547169811320755	-0.547169811320755	3	14	0.0757864461822984	0.416666666666667	FALSE	6858	27	144
PRKD2_Prkd2	11	0.19	0.18	3	7	2	19	25	0.274046034482759	0.60377358490566	0.60377358490566	5	6	0.189963690293104	0.651515151515151	FALSE	110	1685	145
ARHGAP45_Arhgap45	11	0.186	0.18	2	3	7	21	23	0.231563186440678	0.555555555555556	-0.555555555555556	3	8	0.192507512588232	0.696969696969697	FALSE	102	1828	146
HCST_Hcst	8	0.136	0.131	2	4	6	22	22	0.418386694915254	0.518518518518518	-0.518518518518518	2	6	0.222181232126201	0.636363636363636	FALSE	38	4965	147
GADD45B_Gadd45b	12	0.197	0.197	0	3	7	25	21	0.400546262295082	0.571428571428571	0.571428571428571	2	10	0.171657134352788	0.666666666666667	FALSE	221	864	148
CYB5R1_Cyb5r1	16	0.271	0.262	2	3	7	14	30	0.318574915254237	0.685185185185185	-0.685185185185185	4	12	0.111542952201885	0.545454545454545	FALSE	2434	79	149
DOK2_Dok2	11	0.2	0.18	6	2	7	24	17	0.514038927272727	0.62	0.62	5	6	0.183219974962618	0.674242424242424	FALSE	144	1338	150
SLC44A2_Slc44a2	15	0.254	0.246	2	5	5	24	20	0.28117406779661	0.537037037037037	0.537037037037037	3	12	0.131846346833411	0.492424242424242	FALSE	1170	165	151
DHRS11_Dhrs11	14	0.241	0.23	3	4	6	21	22	0.363066706896552	0.528301886792453	-0.528301886792453	4	10	0.142392381404266	0.613636363636364	FALSE	758	255	152
CYTH4_Cyth4	9	0.161	0.148	5	2	7	16	26	0.423995453571429	0.647058823529412	-0.647058823529412	3	6	0.210101187777408	0.75	FALSE	57	3489	153
GRB2_Grb2	14	0.237	0.23	2	6	4	25	19	0.174258355932203	0.574074074074074	-0.574074074074074	3	11	0.150596907219971	0.575757575757576	FALSE	552	365	154
ARID5B_Arid5b	16	0.267	0.262	1	4	5	26	20	0.495215783333333	0.563636363636364	0.563636363636364	3	13	0.0915725630741276	0.393939393939394	FALSE	4559	45	155
S100A4_S100a4	12	0.207	0.197	3	3	7	23	20	0.431141012068965	0.566037735849057	0.566037735849057	4	8	0.16963306177537	0.674242424242424	FALSE	246	841	156
EXOSC4_Exosc4	8	0.136	0.131	2	6	4	22	22	0.209708683050847	0.518518518518518	0.518518518518518	4	4	0.223730489249225	0.840909090909091	FALSE	36	5790	157
