Symbol	Count_DE	Proportion_DE_measured	Proportion_DE_all	Count_NA	GoF_down	GoF_up	LoF_down	LoF_up	Avg_abs_FC	FC_purity	FC_signed_purity	DE_prior_rank	Mean_bind	Proportion_binary	Bind_logFC	Bind_adj_Pval	Curated_target	Rank_binding	Rank_perturbation	Rank_integrated
SAT1	2	0.5	0.5	0	0	1	1	1	0.4893	0.666666666666667	-0.666666666666667	0.956245676450242	0.157669073824641	0.25	0.0217555010500339	0.986434634312539	FALSE	732	65	29
SIRT1	2	0.5	0.5	0	0	1	2	0	0.2879875	1	1	0.319448562110881	0.197610342695416	0.5	1.08737988191078	0.0660166864883051	FALSE	245	196	30
HLX	0	0	0	0	0	1	1	1	0.147075	0.666666666666667	-0.666666666666667	0.826292123727641	0.382340280681516	0.75	1.64095639393873	5.19247977737276e-06	FALSE	4	12143	31
AXL	2	0.5	0.5	0	1	0	2	0	0.7871225	1	-1	0.94144678327898	0.0994446703190096	0.25	-0.468057918386068	0.385485832784694	FALSE	2694	19	32
FAM81A	2	0.5	0.5	0	0	1	1	1	0.68698	0.666666666666667	-0.666666666666667	0.731890503014132	0.107005583138944	0.25	0.194456852643067	0.708107314662442	FALSE	2263	23	33
RAB40B	2	0.5	0.5	0	0	1	0	2	0.708175	1	-1	0.646061863820536	0.102547566609891	0.5	0.310878152445986	0.547231102572658	FALSE	2504	22	34
LPIN1	2	0.5	0.5	0	1	0	2	0	0.396725	1	-1	0.763020061270877	0.167284462416068	0.5	0.551574807750902	0.21038829207075	FALSE	558	105	35
TPM4	2	0.5	0.5	0	1	0	1	1	0.57535	0.666666666666667	0.666666666666667	0.728234015218895	0.128326688157857	0.25	0.259877768854405	0.753952418994088	FALSE	1402	42	36
ANO8	1	0.25	0.25	0	1	0	1	1	0.3591675	0.666666666666667	0.666666666666667	0.248517640083012	0.274750903950429	0.5	0.406045106130488	0.612569677690195	FALSE	45	1354	37
ORM1	2	0.667	0.5	1	1	0	0	1	1.08236666666667	1	1	0.964571597983991	0.0480789929107065	0.25	-0.0307492190919041	0.965015368184988	FALSE	10288	6	38
CTSA	2	0.5	0.5	0	0	1	1	1	0.4153825	0.666666666666667	-0.666666666666667	0.502569423856112	0.161767613299429	0.5	0.557662920596336	0.177443238320063	FALSE	637	97	39
SH3TC2	0	0	0	1	1	0	1	1	0.294843333333333	0.666666666666667	0.666666666666667	0.780487202292717	0.351473142577784	0.75	1.00258354373321	0.0167237102981998	FALSE	9	7329	40
LCA5	0	0	0	0	0	1	2	0	0.50008	1	1	0.547880225318707	0.336776914669389	1	1.41581796420307	4.65081836647742e-10	FALSE	13	5278	41
IGFBP2	2	0.667	0.5	1	0	1	0	2	0.98284	1	-1	0.98245874098231	0.0616717049913334	0.25	0.0377645989642139	0.958631932028342	FALSE	7006	10	42
ILDR2	2	0.667	0.5	1	0	1	1	1	0.554533333333333	0.666666666666667	-0.666666666666667	0.805613202885661	0.122273928237659	0.5	0.74074037759319	0.0085404228348716	FALSE	1597	44	43
NOG	2	0.5	0.5	0	0	1	1	1	0.99783725	0.666666666666667	-0.666666666666667	0.919063148532464	0.0537167411337324	0.25	-0.0327117865799209	0.95614509685983	FALSE	8814	8	44
CCNL1	0	0	0	0	0	1	1	1	0.1105075	0.666666666666667	-0.666666666666667	0.741204664492539	0.378720289368484	0.75	1.02710212812658	0.0947695681676642	FALSE	5	14135	45
KIF2A	1	0.25	0.25	0	0	1	2	0	0.14665	1	1	0.425560826168594	0.296747583036359	0.5	1.17816933307578	0.000742953329023985	FALSE	23	3285	46
KLLN	1	0.333	0.25	1	0	0	2	0	0.714233333333333	1	1	0.170471390453602	0.225478570669941	0.5	0.37371547241838	0.731766845016125	FALSE	122	623	47
ITGA5	1	0.25	0.25	0	1	0	1	1	0.289325	0.666666666666667	0.666666666666667	0.838768653028955	0.275853004974461	0.75	0.615693102560716	0.156741097867078	FALSE	44	1741	48
WBP11	2	0.5	0.5	0	1	0	1	1	0.1568125	0.666666666666667	0.666666666666667	0.0397025397766578	0.196735682667962	0.25	0.578713400357158	0.0142816420664208	FALSE	251	315	49
ARF3	2	0.5	0.5	0	1	0	2	0	0.3915375	1	-1	0.274582468623382	0.156730557398888	0.25	0.100548807255594	0.92167729593816	FALSE	754	106	50
IRGQ	2	0.5	0.5	0	1	0	1	1	0.35677	0.666666666666667	0.666666666666667	0.0837533353098132	0.161091214971414	0.25	0.273153012664926	0.627887478017406	FALSE	656	128	51
ERFE	2	0.5	0.5	0	0	1	1	1	1.0841075	0.666666666666667	-0.666666666666667	0.79639786540172	0.0259842130732576	0	-0.167853629872985	0.694564950488674	FALSE	17082	5	52
UBA7	0	0	0	0	0	1	0	2	0.232825	1	-1	0.866513489475245	0.343185469085624	1	1.45990084721476	8.23399096559457e-05	FALSE	10	8642	53
PXT1	1	0.5	0.25	2	0	1	0	1	1.246445	1	-1	0.260450637414764	0.199559740069289	0.5	0.852175932380846	0.0147197508640617	FALSE	234	378	54
FZD1	2	0.5	0.5	0	0	1	2	0	0.27171	1	1	0.756102381658267	0.175668335368561	0.5	0.536769202070254	0.371565460953336	FALSE	435	209	55
CREB3	2	0.5	0.5	0	1	0	1	1	0.2780575	0.666666666666667	0.666666666666667	0.0827156833679217	0.174911006430726	0.5	0.803193878864185	0.100803057266361	FALSE	446	205	56
ULBP3	2	0.667	0.5	1	1	0	1	1	0.989966666666667	0.666666666666667	0.666666666666667	0.550820239154067	0.0482597849703629	0.25	-0.141718507322453	0.825930119071476	FALSE	10229	9	57
NR4A3	1	0.333	0.25	1	1	0	2	0	0.720516666666667	1	-1	0.997825872121751	0.215363554016781	0.5	1.00846288918522	0.0434106552225147	FALSE	149	619	58
HDAC9	0	0	0	0	1	0	1	1	0.3376825	0.666666666666667	0.666666666666667	0.905277201304477	0.333978056974382	0.5	1.28776296673243	4.08915717795554e-05	FALSE	14	6712	59
TRAK2	1	0.25	0.25	0	0	1	2	0	0.180595	1	1	0.668643146555984	0.28706556128778	0.25	0.929180732861502	0.0377195214258663	FALSE	33	2890	60
ERLIN1	2	0.5	0.5	0	0	1	1	1	0.500645	0.666666666666667	-0.666666666666667	0.631460618638205	0.122263312752653	0.25	-0.163516991248924	0.875593755064238	FALSE	1598	61	61
CLBA1	2	0.5	0.5	0	1	0	1	1	0.736125	0.666666666666667	0.666666666666667	0.0917580788615476	0.0783984107407137	0.25	-0.0195524653571928	0.985742126048919	FALSE	4691	21	62
ST8SIA4	1	0.25	0.25	0	0	1	0	2	0.586585	1	-1	0.973885759462397	0.222876066538821	0.5	0.868757401642921	0.00778217507936483	FALSE	126	794	63
HSH2D	0	0	0	1	1	0	0	1	0.545333333333333	1	1	0.880818262674177	0.303747247903326	0.25	0.844907073162632	0.172288759354109	FALSE	20	5038	64
MICAL1	2	0.5	0.5	0	0	1	2	0	0.4316025	1	1	0.621108805217907	0.138725230047408	0.5	0.611442401066411	0.417393997956298	FALSE	1130	90	65
IL4I1	1	0.5	0.25	2	0	0	1	0	1.722	1	1	0.931020851862832	0.187812137252437	0.5	0.689867894389849	0.118794749420255	FALSE	301	340	66
PROCR	2	0.5	0.5	0	0	1	2	0	1.0562875	1	1	0.869379385314754	0.0266348393827929	0	0.00854919658020648	0.988015114723934	FALSE	15089	7	67
QPCT	2	0.5	0.5	0	0	1	1	1	0.786265	0.666666666666667	-0.666666666666667	0.981618737029351	0.0714969919017172	0.25	0.281468459233462	0.46553086931104	FALSE	5556	20	68
NPAS4	1	0.333	0.25	1	0	1	1	1	0.677833333333333	0.666666666666667	-0.666666666666667	0.643615969957506	0.211836761470025	0.5	0.977785669195918	0.000353735624721794	FALSE	167	670	69
TOR1AIP1	2	0.5	0.5	0	1	0	1	1	0.3874525	0.666666666666667	0.666666666666667	0.316385018282439	0.143019554359307	0.5	0.381359137222427	0.393273834377339	FALSE	1043	108	70
EMP3	2	0.5	0.5	0	1	0	2	0	0.4955	1	-1	0.910243107026386	0.117528378882552	0.25	-0.192948618313629	0.841513111162488	FALSE	1790	63	71
RAP1GAP	1	0.333	0.25	1	1	0	1	1	0.7006	0.666666666666667	0.666666666666667	0.916518430674968	0.206764685567617	0.25	0.758698050088274	0.0387779903644853	FALSE	188	641	72
MSI2	2	0.5	0.5	0	0	1	1	1	0.80895	0.666666666666667	-0.666666666666667	0.662046644925388	0.0611596417031162	0.25	0.029187243283451	0.973132183574371	FALSE	7099	17	73
ST8SIA5	1	0.25	0.25	0	1	0	1	1	0.647975	0.666666666666667	0.666666666666667	0.794940211483348	0.211424102176706	0.25	0.57559142385921	0.0869087715525286	FALSE	171	708	74
CDHR4	0	0	0	2	0	1	1	0	0.09138	1	1	0.316063840300425	0.355581546176245	1	1.51574311831079	8.23399096559457e-05	FALSE	8	15165	75
CSPG4	2	0.5	0.5	0	1	0	1	1	0.9357475	0.666666666666667	0.666666666666667	0.820659156043087	0.0484760462699869	0.25	-0.238110579589346	0.677662381809998	FALSE	10169	12	76
TMEM121B	2	0.5	0.5	0	0	1	2	0	0.809925	1	1	0.616464077478012	0.0573713455900019	0.25	-0.0969904783831692	0.916850155117525	FALSE	7938	16	77
TXLNB	1	0.25	0.25	0	0	1	1	1	0.279845	0.666666666666667	-0.666666666666667	0.812209704516257	0.254217841598926	0.5	1.28801938266894	0.000870846469135654	FALSE	70	1822	78
ACTB	2	0.5	0.5	0	1	0	2	0	0.3638	1	-1	NA	0.143271343992475	0.25	-0.502546690560931	0.484239990625329	FALSE	1035	124	79
NREP	1	0.25	0.25	0	0	1	1	1	0.358795	0.666666666666667	-0.666666666666667	0.948067990908192	0.239975946649012	0.5	0.987555464866563	0.00929400152036212	FALSE	95	1356	80
ST3GAL1	0	0	0	0	1	0	1	1	0.1678125	0.666666666666667	0.666666666666667	0.721761043581382	0.340435430349189	0.25	1.56286415356028	1.44738900659825e-05	FALSE	12	11028	81
ITGA1	1	1	0.25	3	0	0	1	0	1.377	1	1	0.892627730012847	0.180894575664663	0.5	NA	NA	FALSE	372	357	82
SPINT2	1	0.333	0.25	1	0	1	0	2	0.28686	1	-1	0.911107816977962	0.250817787111279	0.75	0.458946938798346	0.4496854328151	FALSE	75	1771	83
PHLDB1	1	0.25	0.25	0	1	0	2	0	0.996205	1	-1	0.427586718055144	0.187532194481559	0.5	0.370621041589779	0.644803438883619	FALSE	305	443	84
SLC41A1	2	0.5	0.5	0	0	1	1	1	0.21788	0.666666666666667	-0.666666666666667	0.536317817966202	0.168695985112516	0.5	0.945263950921467	3.61209301058756e-05	FALSE	522	267	85
GRN	2	0.5	0.5	0	0	1	1	1	0.475925	0.666666666666667	-0.666666666666667	0.552524953058603	0.112744113595073	0.25	0.0849692973382983	0.894062587606126	FALSE	1995	70	86
RCC1	2	0.667	0.5	1	0	0	1	1	0.5931	0.5	-0.5	0.476628125308825	0.0856228937371427	0.25	-0.203961668443293	0.803722112689992	FALSE	3826	37	87
PRUNE2	2	0.5	0.5	0	0	1	0	2	0.937025	1	-1	0.949846822808578	0.0330997877486329	0.25	-0.120667413848627	0.839504990713913	FALSE	13077	11	88
FBXL13	2	0.5	0.5	0	1	0	1	1	0.789075	0.666666666666667	0.666666666666667	0.605247554106137	0.0570798643167485	0.25	0.0150605034289653	0.987141467908588	FALSE	8013	18	89
SORBS3	2	0.5	0.5	0	1	0	2	0	0.6511775	1	-1	0.46345982804625	0.0737045681813038	0.25	-0.0132566644462218	0.989144639294605	FALSE	5280	28	90
ZNF846	2	0.5	0.5	0	0	1	1	1	0.5539975	0.666666666666667	-0.666666666666667	0.25852356952268	0.0920096738522832	0.25	-0.00430039988690289	0.993674913669109	FALSE	3247	46	91
CD109	2	0.5	0.5	0	0	1	1	1	0.595725	0.666666666666667	-0.666666666666667	0.911972526929538	0.0825744746613962	0.25	0.200031826316812	0.766701738102691	FALSE	4158	36	92
ERP27	0	0	0	1	0	1	1	0	0.5176	1	1	0.913973712817472	0.291867453121438	0.5	NA	NA	FALSE	29	5181	93
MICAL2	2	0.5	0.5	0	1	0	1	1	0.57925	0.666666666666667	0.666666666666667	0.932947919754917	0.0851439406074493	0.25	0.426697886257556	0.362987802702584	FALSE	3880	41	94
PPP1R18	2	0.5	0.5	0	1	0	2	0	0.5129	1	-1	0.509931811443819	0.0979456629359552	0.25	0.177430645761015	0.838312018627052	FALSE	2799	57	95
NR4A2	0	0	0	0	0	1	1	1	0.5166	0.666666666666667	-0.666666666666667	0.996615278189544	0.289619900315941	0.75	1.11279255452126	0.0258455890730218	FALSE	31	5187	96
ABCA7	2	0.5	0.5	0	0	1	1	1	0.5540425	0.666666666666667	-0.666666666666667	0.496417630200613	0.088222635474746	0.25	0.0917748695598182	0.927563514708017	FALSE	3591	45	97
GABRR2	0	0	0	2	0	1	0	1	0.287885	1	-1	0.638279474256349	0.296967914812429	0.75	1.18165988799255	0.00284543452754789	FALSE	22	7456	98
RAB18	2	0.5	0.5	0	0	1	1	1	0.1821015	0.666666666666667	-0.666666666666667	0.48008696511513	0.167559183185134	0.5	0.780143883979651	0.116145344457857	FALSE	550	301	99
CTSG	2	0.667	0.5	1	0	1	0	1	0.664607666666667	1	-1	0.927907896037158	0.065471396241234	0.25	0.14927900077113	0.79005359579581	FALSE	6371	26	100
PIP5KL1	1	0.333	0.25	1	1	0	1	1	0.979537333333333	0.666666666666667	0.666666666666667	0.479988141120664	0.180942189451091	0.5	0.729681467554292	0.0344237983988615	FALSE	370	448	101
IQSEC1	2	0.5	0.5	0	1	0	1	1	0.336975	0.666666666666667	0.666666666666667	0.422966696313865	0.13703831012301	0.5	0.755344123100906	0.00180335791907927	FALSE	1170	143	102
SEC14L1	0	0	0	0	0	1	1	1	0.177275	0.666666666666667	-0.666666666666667	0.739524656586619	0.324829200909688	0.5	1.20406185003482	0.00125870253372131	FALSE	16	10602	103
ATG16L2	2	0.5	0.5	0	1	0	1	1	0.463015	0.666666666666667	0.666666666666667	0.48329874493527	0.105596645507462	0.25	-0.165963217711986	0.848027817710083	FALSE	2332	75	104
FMNL3	0	0	0	0	0	1	0	2	0.377675	1	-1	0.704615080541556	0.292174864403343	0.25	1.00844984980855	0.0114153940750893	FALSE	28	6247	105
PHLPP1	2	0.5	0.5	0	0	1	1	1	0.553125	0.666666666666667	-0.666666666666667	0.657525447178575	0.0859091552234033	0.25	0.16677903368789	0.83779191797121	FALSE	3798	47	106
UBE2L5	1	0.333	0.25	1	0	0	2	0	1.15153333333333	1	1	NA	0.174608250141041	0.5	0.323718577131583	0.592620063613024	FALSE	451	401	107
HEXA	2	0.5	0.5	0	0	1	1	1	0.3608	0.666666666666667	-0.666666666666667	0.397445399743058	0.126843101118404	0.5	0.467796680898898	0.396969918584257	FALSE	1445	127	108
RRAGD	1	0.25	0.25	0	0	1	1	1	0.28169	0.666666666666667	-0.666666666666667	0.901472477517541	0.237748817668196	0	0.924557437568564	0.000830848001724691	FALSE	102	1806	109
IRF2BP2	2	0.5	0.5	0	0	1	1	1	0.220975	0.666666666666667	-0.666666666666667	0.582345093388675	0.159229841514952	0.5	0.202025854457858	0.828897437325424	FALSE	696	265	110
FBXW2	2	0.5	0.5	0	0	1	2	0	0.10834	1	1	0.150953651546596	0.166943578772232	0.25	0.0951108711362094	0.886896115279061	FALSE	564	328	111
LIMD1	2	0.5	0.5	0	1	0	1	1	0.343865	0.666666666666667	0.666666666666667	0.422744342326317	0.130510008724402	0.25	0.294724156342205	0.665981817787635	FALSE	1334	139	112
NADK	1	0.25	0.25	0	0	1	1	1	0.33920825	0.666666666666667	-0.666666666666667	0.428599663998419	0.222307349697781	0.5	0.942729225130797	0.0724317134543524	FALSE	128	1451	113
RB1	1	0.25	0.25	0	0	1	2	0	0.3071475	1	1	0.642479494021148	0.230506751074892	0.5	1.21421490524067	4.99921294268224e-06	FALSE	114	1635	114
SLC2A5	1	0.333	0.25	1	0	1	0	1	0.537366666666667	1	-1	0.975738709358632	0.20202399928096	0.5	0.741872796751242	0.115240097623787	FALSE	215	872	115
TRIM8	0	0	0	0	0	1	1	1	0.22195	0.666666666666667	-0.666666666666667	0.394826563889712	0.303124476752393	0.5	1.01332007981462	0.0708570300656345	FALSE	21	8940	116
ZFP36	1	0.25	0.25	0	0	1	1	1	0.210725	0.666666666666667	-0.666666666666667	0.978011661231347	0.250133931009595	0.5	0.603159069712994	0.332833148869877	FALSE	76	2501	117
TMBIM6	1	0.25	0.25	0	0	1	0	2	0.09556	1	-1	0.299016701255065	0.269593036359914	0.25	0.931394773164911	0.00341024651617458	FALSE	52	3694	118
ARHGAP31	2	0.5	0.5	0	0	1	2	0	0.525675	1	1	0.742711730408143	0.0877781226697382	0.25	0.28227234312985	0.706063824536981	FALSE	3631	53	119
OSBPL1A	2	0.5	0.5	0	0	1	0	2	0.2328525	1	-1	0.689692657377211	0.156089569103077	0.25	-0.0811961882994026	0.934951442615057	FALSE	770	255	120
BLM	2	0.5	0.5	0	1	0	1	1	0.4241625	0.666666666666667	0.666666666666667	0.869774681292618	0.109334056061045	0.25	0.249902694069163	0.566102569874202	FALSE	2140	92	121
C11orf21	2	0.5	0.5	0	0	1	1	1	0.891325	0.666666666666667	-0.666666666666667	0.773347168692559	0.0281997178262836	0	-0.0691795482274014	0.964994316609162	FALSE	14142	14	122
MKRN2	2	0.5	0.5	0	1	0	1	1	0.25856	0.666666666666667	0.666666666666667	0.112758177685542	0.148960758126381	0.5	0.643046490766369	0.0031437389660875	FALSE	908	221	123
FSCN1	2	0.5	0.5	0	1	0	1	1	0.8134	0.666666666666667	0.666666666666667	0.835606285206048	0.0314010710523185	0	-0.314021986946437	0.778121420821986	FALSE	13401	15	124
TMEM221	1	0.333	0.25	1	1	0	2	0	0.59394	1	-1	0.383758276509537	0.195739885085932	0.25	0.471209155082914	0.264419141725972	FALSE	258	782	125
NUCB2	1	0.25	0.25	0	0	1	0	2	0.2308625	1	-1	0.872393517145963	0.243690690625125	0.5	0.939132095342086	0.116145344457857	FALSE	88	2302	126
DEPP1	0	0	0	0	0	1	1	1	0.1611275	0.666666666666667	-0.666666666666667	0.989524656586619	0.306627170492331	0.75	1.54002300088168	0.000894410200689533	FALSE	18	11363	127
PDE4A	1	0.25	0.25	0	1	0	2	0	0.81712	1	-1	0.709037454293903	0.179157496869251	0.5	0.343194744274451	0.641434655817043	FALSE	387	533	128
CFLAR	2	0.5	0.5	0	1	0	0	2	0.44055	1	1	0.871775867180551	0.103218928624455	0.5	0.518888658330289	0.488209956555662	FALSE	2460	84	129
SUN1	2	0.5	0.5	0	1	0	1	1	0.2382525	0.666666666666667	0.666666666666667	0.23371874691175	0.151207922402682	0.5	0.497806419466386	0.367564755933862	FALSE	859	248	130
SIAE	2	0.5	0.5	0	0	1	0	2	0.455325	1	-1	0.659205455084494	0.0961101653801966	0.25	-0.0201374316456853	0.983890916426645	FALSE	2935	77	131
ZC3H6	1	0.25	0.25	0	0	1	1	1	0.288445	0.666666666666667	-0.666666666666667	0.405450143294792	0.22024093267465	0.5	0.385565673528947	0.697029620654473	FALSE	132	1753	132
FNDC3B	2	0.5	0.5	0	1	0	1	1	0.4819625	0.666666666666667	0.666666666666667	0.834865105247554	0.0901323840014865	0.25	0.0254478095205442	0.979941737703445	FALSE	3412	68	133
RENBP	2	0.667	0.5	1	1	0	1	1	0.669576666666667	0.666666666666667	0.666666666666667	0.450266824785058	0.0514567277936086	0.25	-0.131569018653144	0.861594308787957	FALSE	9369	25	134
KLF2	0	0	0	0	1	0	1	1	0.46985	0.666666666666667	0.666666666666667	0.981816385018282	0.276314895488828	0.5	1.15869563367353	0.00126761592314214	FALSE	43	5483	135
ACTN1	1	0.25	0.25	0	1	0	2	0	0.129565	1	-1	0.825056823796818	0.254791398390239	0.75	0.847605588845045	0.0786146577728484	FALSE	69	3461	136
RAPGEF6	0	0	0	0	0	1	1	1	0.2123	0.666666666666667	-0.666666666666667	0.621405277201304	0.292563431422583	0.75	1.27450028310659	6.00540395830336e-05	FALSE	27	9281	137
SOCS4	1	0.25	0.25	0	1	0	2	0	0.1696925	1	-1	0.440359719339856	0.246816491281915	0.5	0.64049967284934	0.0916073074638934	FALSE	83	3021	138
PNPLA1	1	0.333	0.25	1	0	1	0	1	0.203586666666667	1	-1	0.498764700069177	0.238982493709185	0.25	1.03285053203413	1.24739521013928e-06	FALSE	97	2595	139
CCDC117	2	0.5	0.5	0	0	1	2	0	0.50234	1	1	0.341931020851863	0.0820769927121613	0.5	0.291583009165017	0.484239990625329	FALSE	4209	60	140
SERPINE1	1	0.25	0.25	0	1	0	2	0	0.935975	1	-1	0.99873999407056	0.167549301061097	0.5	-0.112697147151392	0.916052193478095	FALSE	553	463	141
SESN3	2	0.5	0.5	0	0	1	0	2	0.608225	1	-1	0.933022037750766	0.0590395602361862	0	0.240285738565489	0.664074956174229	FALSE	7561	34	142
CAPN3	2	0.667	0.5	1	0	0	0	2	0.5516	1	-1	0.83377804130843	0.0729617461800904	0.25	NA	NA	FALSE	5372	48	143
ANXA1	2	0.5	0.5	0	1	0	1	1	0.585725	0.666666666666667	0.666666666666667	0.992612906413677	0.0639640244851181	0.25	0.0429650997122906	0.966622698783014	FALSE	6622	39	144
KREMEN1	2	0.5	0.5	0	0	1	1	1	0.5819	0.666666666666667	-0.666666666666667	0.856408736041111	0.0641661173899745	0.25	-0.0834827611224767	0.921759040547496	FALSE	6583	40	145
EHBP1L1	1	0.333	0.25	1	0	0	0	2	0.356133333333333	1	-1	0.550326119181737	0.205924092017551	0.5	0.236237683692198	0.764068892657013	FALSE	193	1366	146
SLC16A7	2	0.5	0.5	0	0	1	1	1	0.441175	0.666666666666667	-0.666666666666667	0.893368909971341	0.0929549506096409	0.25	-0.0945053127765643	0.93790980260262	FALSE	3182	83	147
MGP	0	0	0	2	0	1	1	0	0.475	1	1	0.99273643640676	0.271291092583133	0.75	1.04446571096525	0.0138318593898202	FALSE	49	5448	148
ITGB7	0	0	0	1	0	1	0	1	0.360133333333333	1	-1	0.734089336890997	0.277997049256972	0.75	1.05310154274871	0.0304706723943624	FALSE	42	6437	149
SOGA1	2	0.5	0.5	0	1	0	1	1	0.321025	0.666666666666667	0.666666666666667	0.579059195572685	0.11981814521066	0.5	0.402640036313967	0.15018440881521	FALSE	1687	162	150
RPS27L	2	0.5	0.5	0	0	1	1	1	0.372125	0.666666666666667	-0.666666666666667	0.63247356458148	0.106984983006663	0.5	0.369322165998502	0.155897795880125	FALSE	2265	121	151
FLT1	0	0	0	1	0	1	1	0	0.159773333333333	1	1	0.92034786046052	0.295738586428264	0.25	1.07396413380528	0.000281203316262582	FALSE	24	11435	152
