Symbol	Count_DE	Proportion_DE_measured	Proportion_DE_all	Count_NA	GoF_down	GoF_up	LoF_down	LoF_up	Avg_abs_FC	FC_purity	FC_signed_purity	DE_prior_rank	Mean_bind	Proportion_binary	Bind_logFC	Bind_adj_Pval	Curated_target	Rank_binding	Rank_perturbation	Rank_integrated
MYCBP2	2	0.071	0.062	4	2	1	11	11	0.201658607142857	0.52	0.52	0.378570016800079	0.32958794516802	0.826086956521739	1.03889569901956	1.39765689655845e-08	FALSE	2	14963	24
PLAU	13	0.433	0.406	2	0	4	9	14	0.6617441	0.666666666666667	-0.666666666666667	0.985448166814903	0.143340727933877	0.492753623188406	0.468910402388764	0.000114694699647112	FALSE	1216	25	25
USP3	7	0.233	0.219	2	2	2	13	10	0.167281766666667	0.555555555555556	0.555555555555556	0.600948710346872	0.293822295281703	0.811594202898551	0.743647682758339	3.05880773988427e-05	FALSE	7	4837	26
HPCAL1	14	0.467	0.438	2	1	3	14	9	0.315571966666667	0.62962962962963	0.62962962962963	0.760648285403696	0.130542810912862	0.579710144927536	-0.0976822000022788	0.509958654201737	FALSE	1796	19	27
ACAA1	14	0.467	0.438	2	2	1	16	8	0.336503866666667	0.666666666666667	-0.666666666666667	0.442311493230556	0.124261932546587	0.550724637681159	0.155120630629852	0.351741969341551	FALSE	2135	16	28
NXPE3	15	0.5	0.469	2	2	2	12	11	0.434849333333333	0.518518518518518	0.518518518518518	0.534489574068584	0.0660848897211204	0.289855072463768	-0.139119883636931	0.27555078193784	FALSE	8959	4	29
CCND3	9	0.3	0.281	2	0	4	18	5	0.352622333333333	0.814814814814815	0.814814814814815	0.554452020950687	0.259329036933323	0.768115942028985	0.80078833909499	1.6121096406668e-06	FALSE	33	1180	30
PJA2	10	0.333	0.312	2	2	2	10	13	0.160385706666667	0.555555555555556	-0.555555555555556	0.297731989327009	0.250870785715493	0.739130434782609	0.64868581292289	0.000673968419347442	FALSE	43	945	31
HCST	6	0.2	0.188	2	1	3	11	12	0.492948333333333	0.555555555555556	-0.555555555555556	0.642899495997628	0.290487509392744	0.710144927536232	0.679417910723964	5.01097491003289e-05	FALSE	8	5152	32
IVNS1ABP	14	0.467	0.438	2	1	3	17	6	0.348791333333333	0.740740740740741	0.740740740740741	0.646061863820536	0.112991473955099	0.695652173913043	0.21664251640068	0.060696403788777	FALSE	2890	15	33
ACSS2	12	0.4	0.375	2	0	4	13	10	0.365252	0.62962962962963	0.62962962962963	0.78214250420002	0.180625882767733	0.594202898550725	0.399443248011136	0.0587957345793155	FALSE	399	112	34
PIM1	10	0.333	0.312	2	3	1	10	13	0.463716333333333	0.592592592592593	0.592592592592593	0.887810060282637	0.230105399821578	0.797101449275362	0.339584342894228	0.0280823178689679	FALSE	90	498	35
SPN	11	0.379	0.344	3	2	2	13	9	0.294910275862069	0.576923076923077	0.576923076923077	0.697549164937247	0.214817275271438	0.666666666666667	0.645728412115681	0.000255189360581067	FALSE	134	335	36
JUNB	8	0.25	0.25	0	4	0	19	6	0.25048234375	0.793103448275862	-0.793103448275862	0.965806897914814	0.279282590896368	0.797101449275362	0.204500949378003	0.235736188322328	FALSE	18	2616	37
HLA-E	13	0.464	0.406	4	3	0	9	13	0.421462857142857	0.64	0.64	0.771395394801858	0.140531831179945	0.739130434782609	0.54110233069315	0.000118672824465277	FALSE	1323	36	38
LNPEP	5	0.167	0.156	2	1	3	13	10	0.249277	0.592592592592593	0.592592592592593	0.737474058701453	0.295365879418207	0.927536231884058	1.06317833517996	3.26435300750156e-09	FALSE	6	8237	39
ARID5A	10	0.333	0.312	2	0	4	13	10	0.380406666666667	0.62962962962963	0.62962962962963	0.587656883091215	0.231405509779877	0.753623188405797	0.586477973717302	6.39296015788621e-05	FALSE	86	590	40
EMP3	9	0.3	0.281	2	1	3	10	13	0.426553433333333	0.592592592592593	-0.592592592592593	0.910243107026386	0.248465975381449	0.898550724637681	0.60746158328342	4.79748315329984e-05	FALSE	49	1073	41
RAB3GAP1	13	0.464	0.406	4	2	1	5	17	0.179060607142857	0.76	0.76	0.0633214744539974	0.157970789916133	0.753623188405797	0.618567412796917	0.000252580235978283	FALSE	787	67	42
RASGRP2	10	0.345	0.312	3	1	3	16	6	0.512430344827586	0.730769230769231	0.730769230769231	0.834692163257239	0.220212430639411	0.695652173913043	0.369725218045175	0.0264996976428014	FALSE	117	464	43
EVL	10	0.333	0.312	2	2	1	11	13	0.215705633333333	0.555555555555556	0.555555555555556	0.800672003162368	0.239063650176066	0.666666666666667	0.505285165410603	0.00621466562798191	FALSE	62	881	44
ATP2B4	9	0.281	0.281	0	3	1	16	9	0.3364816875	0.655172413793103	-0.655172413793103	0.781821326218006	0.250080278249352	0.811594202898551	0.745021611109701	2.92665644743115e-06	FALSE	46	1208	45
DSTYK	8	0.267	0.25	2	4	0	9	14	0.243354333333333	0.666666666666667	0.666666666666667	0.326983891688902	0.273681423048753	0.884057971014493	1.14696980140054	2.87470405874891e-15	FALSE	21	2667	46
DMWD	7	0.25	0.219	4	1	2	9	13	0.452008214285714	0.6	-0.6	0.288911947820931	0.280540106982946	0.91304347826087	0.756328334130237	1.57000060344307e-06	FALSE	17	3374	47
CD55	9	0.3	0.281	2	2	2	13	10	0.383608166666667	0.555555555555556	0.555555555555556	0.936258523569523	0.245986229504673	0.840579710144927	1.13198777089223	2.4859439086012e-11	FALSE	52	1124	48
SH3TC1	10	0.333	0.312	2	2	2	6	17	0.558508866666667	0.703703703703704	-0.703703703703704	0.868366439371479	0.212412940005858	0.623188405797101	0.152708302507023	0.469608619557041	FALSE	147	448	49
CAP1	10	0.357	0.312	4	3	0	14	8	0.241281142857143	0.68	-0.68	0.27270481272853	0.23232027915398	0.797101449275362	0.692878550415397	3.40694516822707e-06	FALSE	81	830	50
GZF1	9	0.321	0.281	4	1	2	10	12	0.168457035714286	0.56	-0.56	0.200291530783674	0.25709908218272	0.811594202898551	0.850775542506558	1.4578164391344e-05	FALSE	37	1831	51
ZFP36L2	11	0.344	0.344	0	2	2	17	8	0.32036753125	0.655172413793103	0.655172413793103	0.900558355568732	0.200539291514945	0.739130434782609	0.270312270465248	0.0742734816388026	FALSE	227	308	52
DUSP1	9	0.31	0.281	3	0	4	4	18	0.347738275862069	0.846153846153846	-0.846153846153846	0.993279968376322	0.242442608352546	0.782608695652174	0.50083877471841	0.00331312461646195	FALSE	59	1187	53
PTPN22	9	0.29	0.281	1	2	2	15	9	0.767186451612903	0.607142857142857	0.607142857142857	0.824735645814804	0.233547748091708	0.739130434782609	0.898763207624428	5.01250418050754e-08	FALSE	76	952	54
ATP6V0A1	9	0.321	0.281	4	2	1	8	14	0.392416257142857	0.64	0.64	0.3577428599664	0.238216567864832	0.72463768115942	0.751055227608062	3.22405420079665e-06	FALSE	65	1115	55
SLC43A3	12	0.4	0.375	2	1	3	14	9	0.3359969	0.62962962962963	0.62962962962963	0.872838225121059	0.167762960568402	0.666666666666667	0.342876371461085	0.0235346119052814	FALSE	581	125	56
GADD45A	14	0.467	0.438	2	2	2	6	17	0.388560666666667	0.703703703703704	-0.703703703703704	0.984237572882696	0.0907281328385085	0.376811594202899	-0.296297376013182	0.0636092277111331	FALSE	5243	14	57
GPANK1	7	0.233	0.219	2	2	2	10	13	0.170933533333333	0.555555555555556	-0.555555555555556	0.191422077280364	0.280597062628803	0.739130434782609	0.57673677398932	0.000285001786138342	FALSE	16	4815	58
TMEM97	14	0.467	0.438	2	1	2	16	8	0.400024566666667	0.666666666666667	0.666666666666667	0.862881707678624	0.0832476035952672	0.391304347826087	-0.347033435649202	0.00291395008705336	FALSE	6249	13	59
GABPB1	10	0.333	0.312	2	3	1	8	15	0.247733333333333	0.666666666666667	0.666666666666667	0.446832690977369	0.22472861153228	0.811594202898551	0.923797568060553	2.23852543755796e-08	FALSE	102	808	60
ATP2A3	11	0.367	0.344	2	1	3	14	9	0.341637666666667	0.62962962962963	0.62962962962963	0.826539183713806	0.189961954439595	0.536231884057971	0.301846382809229	0.0376723288390698	FALSE	304	291	61
LAPTM5	7	0.25	0.219	4	1	2	14	8	0.504990357142857	0.64	0.64	0.927314952070363	0.262348511850761	0.884057971014493	0.94356321407239	9.18178936730758e-13	FALSE	28	3272	62
FMNL1	9	0.3	0.281	2	2	2	10	13	0.268866	0.555555555555556	-0.555555555555556	0.62891590078071	0.23786304834286	0.739130434782609	0.595290978742768	7.37927375751004e-05	FALSE	66	1406	63
HMGA1	12	0.375	0.375	0	1	3	12	13	0.33311	0.551724137931034	-0.551724137931034	0.84914517244787	0.160373828734078	0.521739130434783	-0.0839721426021801	0.60015371442736	FALSE	732	128	64
SELPLG	5	0.161	0.156	1	1	3	16	8	0.533207580645161	0.678571428571429	0.678571428571429	0.80736732878743	0.28533286698226	0.652173913043478	0.3885195168169	0.0144360964306997	FALSE	13	7221	65
LYL1	5	0.167	0.156	2	2	2	8	15	0.303600366666667	0.62962962962963	-0.62962962962963	0.677833778041308	0.286934507192793	0.710144927536232	0.652613545279292	2.85639961698512e-05	FALSE	12	7941	66
MCM4	13	0.433	0.406	2	3	1	14	9	0.452233333333333	0.62962962962963	-0.62962962962963	0.924029054254373	0.111156034305178	0.434782608695652	0.046910209789746	0.798069538157978	FALSE	3031	33	67
MAD2L1BP	8	0.267	0.25	2	3	1	9	14	0.196759333333333	0.62962962962963	0.62962962962963	0.201600948710347	0.259100293212813	0.811594202898551	1.01061584385676	1.0138063357323e-09	FALSE	34	2958	68
CTDSP2	13	0.448	0.406	3	3	1	6	16	0.255653793103448	0.730769230769231	0.730769230769231	0.216029251902362	0.134475137998373	0.463768115942029	0.184253299291608	0.120024299996443	FALSE	1598	65	69
MCM6	14	0.467	0.438	2	3	1	16	7	0.449976	0.703703703703704	-0.703703703703704	0.859398161873703	0.0627408096714373	0.289855072463768	-0.0774219349677043	0.487536960285447	FALSE	9516	11	70
MBP	12	0.4	0.375	2	1	3	16	7	0.360053266666667	0.703703703703704	0.703703703703704	0.922892578318016	0.152760866683632	0.594202898550725	0.341241156830365	0.00777660652714631	FALSE	921	115	71
FOS	8	0.267	0.25	2	1	2	12	12	0.5664	0.518518518518518	-0.518518518518518	0.999110584049807	0.243697353687887	0.753623188405797	0.539936019246337	0.000993669458615512	FALSE	56	1896	72
DUSP6	9	0.281	0.281	0	2	2	15	10	0.4818583125	0.586206896551724	0.586206896551724	0.994836446289159	0.224378387443421	0.695652173913043	0.247771140161629	0.108744473538999	FALSE	105	1014	73
EXOSC4	4	0.133	0.125	2	1	3	8	15	0.228095276666667	0.666666666666667	-0.666666666666667	0.511784761340053	0.288801792796736	0.927536231884058	1.17818200685033	1.07545489202446e-14	FALSE	10	10675	74
NCOA4	14	0.438	0.438	0	2	2	14	11	0.2281071875	0.551724137931034	0.551724137931034	0.144184207925684	0.0956811415378715	0.463768115942029	0.110523994507741	0.503322633593044	FALSE	4676	23	75
GPR68	9	0.29	0.281	1	3	1	16	9	0.490507516129032	0.655172413793103	-0.655172413793103	0.912886648878348	0.223853977553212	0.753623188405797	0.627571471031851	2.70157567907224e-07	FALSE	108	1011	76
FADS1	13	0.464	0.406	4	1	2	20	2	0.418413214285714	0.88	0.88	0.88862535823698	0.111101741734904	0.507246376811594	-0.0181963115806931	0.925555960475221	FALSE	3041	37	77
CALR	8	0.267	0.25	2	1	3	13	10	0.281458666666667	0.592592592592593	0.592592592592593	0.772087162763119	0.249539728903564	0.797101449275362	0.470005387885916	0.00332904953510172	FALSE	47	2440	78
INPPL1	14	0.467	0.438	2	0	4	12	11	0.302204333333333	0.592592592592593	0.592592592592593	0.254916493724676	0.085905706025482	0.449275362318841	-0.33868775651933	0.00557516229381534	FALSE	5837	20	79
MYADM	11	0.344	0.344	0	1	3	15	10	0.3069925	0.620689655172414	0.620689655172414	0.878125308824983	0.18385193033466	0.666666666666667	0.101076294637616	0.629577837163741	FALSE	364	321	80
IZUMO4	8	0.267	0.25	2	1	3	13	10	0.3692161	0.592592592592593	0.592592592592593	0.591931020851863	0.244000001935725	0.840579710144927	0.844460345275617	3.76435496545727e-09	FALSE	55	2165	81
ZFP36	9	0.3	0.281	2	1	2	9	15	0.330431466666667	0.62962962962963	-0.62962962962963	0.978011661231347	0.225643497665183	0.695652173913043	0.243606465565027	0.137845599416406	FALSE	98	1225	82
LIMA1	14	0.467	0.438	2	2	1	14	10	0.471385966666667	0.592592592592593	-0.592592592592593	0.813469710445696	0.0296643721892055	0.159420289855072	-0.103063973279127	0.218624447790941	FALSE	15236	8	83
BTRC	9	0.281	0.281	0	2	2	8	17	0.225917875	0.655172413793103	-0.655172413793103	0.217066903844253	0.23314359232075	0.942028985507246	1.2586671931757	5.56365510666449e-27	FALSE	77	1620	84
ADAM8	9	0.3	0.281	2	2	2	10	13	0.436332	0.555555555555556	-0.555555555555556	0.749802352011068	0.218924909245775	0.840579710144927	0.377613206761322	0.018908826407646	FALSE	119	1059	85
SLC44A1	14	0.467	0.438	2	4	0	17	6	0.335098866666667	0.777777777777778	-0.777777777777778	0.804476726949303	0.0746814455808365	0.36231884057971	0.0731590252386745	0.649312173570263	FALSE	7520	17	86
FOSL2	11	0.344	0.344	0	2	2	11	14	0.3071371875	0.551724137931034	-0.551724137931034	0.95444213855124	0.180441614388046	0.608695652173913	0.401289017838712	0.0016210309323612	FALSE	400	320	87
DUSP16	14	0.467	0.438	2	2	2	7	16	0.458568633333333	0.666666666666667	-0.666666666666667	0.657945449155055	0.0433894595811206	0.173913043478261	-0.244286209729536	0.00557516229381534	FALSE	12944	10	88
RAB37	6	0.2	0.188	2	1	3	11	12	0.567104333333333	0.555555555555556	-0.555555555555556	0.851714596303983	0.265996869329325	0.782608695652174	0.548589063806171	0.000897643888306452	FALSE	26	5061	89
PTEN	10	0.333	0.312	2	0	4	11	12	0.202712	0.592592592592593	-0.592592592592593	0.59180749085878	0.211553608239371	0.681159420289855	0.355713312325758	0.0472038056958788	FALSE	151	905	90
LGALS1	7	0.25	0.219	4	1	2	10	12	0.429807964285714	0.56	-0.56	0.946264453009191	0.25483485628454	0.681159420289855	0.529370848729466	0.000512601010811817	FALSE	40	3417	91
TMC8	10	0.4	0.312	7	0	1	12	9	0.4452722	0.590909090909091	0.590909090909091	0.623974701057417	0.193638797373992	0.594202898550725	-0.146709465761237	0.372922129993079	FALSE	271	517	92
H6PD	11	0.344	0.344	0	3	1	8	17	0.5126334375	0.689655172413793	0.689655172413793	0.532760154165431	0.164441633585511	0.72463768115942	0.516457276984916	0.000101955163894399	FALSE	653	215	93
SIPA1L2	14	0.467	0.438	2	3	1	11	12	0.4364814	0.555555555555556	0.555555555555556	0.879607668741971	0.0501423096487296	0.231884057971014	-0.0341773288913612	0.743271843149203	FALSE	11762	12	94
CTSA	11	0.393	0.344	4	1	2	7	15	0.305171432142857	0.68	-0.68	0.502569423856112	0.176805583743829	0.579710144927536	0.238240525032858	0.0499913267840982	FALSE	439	322	95
CXXC5	12	0.4	0.375	2	2	2	11	12	0.353081666666667	0.518518518518518	-0.518518518518518	0.839979246961162	0.143548037389846	0.710144927536232	-0.00942962415586934	0.962777804872181	FALSE	1206	118	96
WDR1	13	0.406	0.406	0	2	2	12	13	0.2622344375	0.517241379310345	-0.517241379310345	0.533773100108706	0.120952863141636	0.579710144927536	0.306387520187952	0.0106933643973927	FALSE	2308	63	97
GSE1	4	0.133	0.125	2	2	2	11	12	0.224965966666667	0.518518518518518	-0.518518518518518	0.686876173534934	0.285332307601399	0.72463768115942	0.181870434519455	0.432228268332242	FALSE	14	10704	98
CTDSP1	7	0.233	0.219	2	3	1	8	15	0.239583233333333	0.666666666666667	0.666666666666667	0.440433837335705	0.257476149097102	0.710144927536232	0.238869309294422	0.170421353559341	FALSE	36	4177	99
SKI	10	0.333	0.312	2	1	3	13	10	0.294923433333333	0.592592592592593	0.592592592592593	0.516133017096551	0.203247767124938	0.739130434782609	0.697024255502406	1.29206373603585e-07	FALSE	208	726	100
CTSC	12	0.4	0.375	2	3	1	16	7	0.402905333333333	0.703703703703704	-0.703703703703704	0.916345488684653	0.135038554805717	0.521739130434783	-0.120385918800844	0.344724729907169	FALSE	1563	97	101
TFRC	13	0.464	0.406	4	2	1	15	7	0.422699607142857	0.68	-0.68	0.931762031821326	0.0987041879890643	0.36231884057971	-0.0598889919723908	0.681381111045336	FALSE	4355	35	102
ABHD11	12	0.375	0.375	0	4	0	14	11	0.391103125	0.620689655172414	-0.620689655172414	0.598527522482459	0.136160604780701	0.782608695652174	0.0670847248301361	0.746995226921349	FALSE	1512	101	103
SLC39A8	13	0.419	0.406	1	1	3	18	7	0.407931935483871	0.724137931034483	0.724137931034483	0.951205652732483	0.104877016795688	0.492753623188406	0.069855506749918	0.701583533946984	FALSE	3674	42	104
CDT1	11	0.367	0.344	2	3	1	14	9	0.446222666666667	0.62962962962963	-0.62962962962963	0.873579405079553	0.165046088145991	0.72463768115942	0.3043711534919	0.0503396874277457	FALSE	640	242	105
MTHFD2	13	0.406	0.406	0	3	1	11	14	0.39186375	0.586206896551724	0.586206896551724	0.929242019962447	0.106654042979109	0.521739130434783	0.00540775783670289	0.97502454002818	FALSE	3478	45	106
ST8SIA4	13	0.433	0.406	2	2	2	14	9	0.513355	0.592592592592593	0.592592592592593	0.973885759462397	0.0905589179170366	0.420289855072464	-0.135403188189511	0.28939326462492	FALSE	5263	30	107
ILF3	12	0.4	0.375	2	4	0	10	13	0.221329266666667	0.62962962962963	0.62962962962963	0.678327898013638	0.152995173192629	0.565217391304348	0.384419121564028	0.00250246967239843	FALSE	914	173	108
NFE2	8	0.286	0.25	4	0	3	12	10	0.579184607142857	0.6	0.6	0.904190137365352	0.231534831854156	0.869565217391304	0.765634450249098	6.12741544472401e-06	TRUE	85	1886	109
ARID5B	13	0.406	0.406	0	1	3	17	8	0.63123209375	0.689655172413793	0.689655172413793	0.943571499159996	0.0831306699992087	0.36231884057971	-0.0519306207567212	0.807078050235398	FALSE	6272	26	110
GADD45B	10	0.312	0.312	0	0	4	14	11	0.3669381875	0.620689655172414	0.620689655172414	0.98826465065718	0.193322365818041	0.695652173913043	0.2274947436656	0.234438893909163	FALSE	273	612	111
TUBB	10	0.333	0.312	2	3	1	19	4	0.319178453333333	0.814814814814815	-0.814814814814815	0.615525249530586	0.197523185870729	0.782608695652174	0.234709540976137	0.155842919203413	FALSE	245	682	112
RAB8A	12	0.444	0.375	5	2	0	14	8	0.236705555555556	0.666666666666667	-0.666666666666667	0.138946536218994	0.149939444716402	0.565217391304348	0.220073032700462	0.14584525989688	FALSE	1002	169	113
LACTB	13	0.433	0.406	2	3	1	11	12	0.2991542	0.555555555555556	0.555555555555556	0.544149619527621	0.11160456309478	0.478260869565217	0.23597872854086	0.0868250998475455	FALSE	2995	57	114
TNFAIP3	12	0.375	0.375	0	1	3	12	13	0.488789346875	0.551724137931034	-0.551724137931034	0.99678822017986	0.124635052394862	0.492753623188406	0.351709272118873	0.00100505875154099	FALSE	2116	81	115
PPIF	11	0.367	0.344	2	1	3	10	13	0.342017933333333	0.592592592592593	-0.592592592592593	0.774434232631683	0.167263096661341	0.695652173913043	0.187764753457943	0.179565748069084	FALSE	595	290	116
DESI2	14	0.5	0.438	4	0	3	10	12	0.252654507142857	0.6	-0.6	0.572190927957308	0.0699609384167374	0.478260869565217	0.0720880886541175	0.489880197923842	FALSE	8276	21	117
HES1	5	0.156	0.156	0	3	1	12	13	0.3991221875	0.551724137931034	0.551724137931034	0.981816385018282	0.271260868225291	0.768115942028985	0.0829071218867519	0.750875119490749	FALSE	23	7558	118
TRIM38	13	0.433	0.406	2	2	2	14	9	0.329051966666667	0.592592592592593	0.592592592592593	0.865327601541654	0.106392266488512	0.333333333333333	0.0899722923039359	0.521197020705805	FALSE	3501	50	119
OGG1	9	0.281	0.281	0	2	2	8	17	0.2249593125	0.655172413793103	-0.655172413793103	0.359991105840498	0.223399590494567	0.782608695652174	0.709923089823589	7.97987001157589e-05	FALSE	109	1623	120
SQSTM1	12	0.4	0.375	2	0	4	9	14	0.253555366666667	0.666666666666667	-0.666666666666667	0.716795137859472	0.147306973144493	0.579710144927536	0.0485865588656773	0.762062836589709	FALSE	1087	163	121
VPS37C	10	0.333	0.312	2	3	0	4	20	0.293665433333333	0.851851851851852	0.851851851851852	0.180798497875284	0.197897908774023	0.710144927536232	0.474100544898048	0.0142163154728537	FALSE	244	729	122
RAD23A	7	0.25	0.219	4	2	1	12	10	0.220778928571429	0.56	-0.56	0.158266627137069	0.252939539411001	0.797101449275362	0.536250590386123	0.00441807992932453	FALSE	41	4353	123
WIPI1	13	0.464	0.406	4	0	3	10	12	0.460836071428571	0.6	-0.6	0.830096847514577	0.0875386435441191	0.492753623188406	-0.123982459055975	0.415415603242682	FALSE	5603	32	124
RAP2B	11	0.344	0.344	0	1	3	11	14	0.3316761875	0.586206896551724	-0.586206896551724	0.563148532463682	0.166116452868277	0.579710144927536	0.50814826713072	0.00139494257086815	FALSE	615	296	125
VSIR	10	0.345	0.312	3	3	1	12	10	0.520749482758621	0.576923076923077	-0.576923076923077	0.846946338571005	0.180767696031173	0.72463768115942	0.28777922492813	0.0939648516360201	FALSE	397	461	126
PIGG	13	0.433	0.406	2	3	1	8	15	0.245732433333333	0.666666666666667	0.666666666666667	0.196659748987054	0.114369037217711	0.63768115942029	0.147608391131222	0.2096492787183	FALSE	2781	66	127
SNX5	12	0.375	0.375	0	3	1	11	14	0.20368	0.586206896551724	0.586206896551724	0.578713311592055	0.148655750234366	0.565217391304348	-0.0121296780444073	0.964481878935237	FALSE	1041	177	128
PXN	12	0.429	0.375	4	0	3	2	20	0.456603178571429	0.92	-0.92	0.8049214349244	0.124971447727357	0.652173913043478	0.352835020899973	0.00601805284785596	FALSE	2095	88	129
ST3GAL2	12	0.429	0.375	4	1	2	8	14	0.241693785714286	0.64	-0.64	0.220970451625655	0.146688461647752	0.681159420289855	0.423091176117848	0.00065004915186963	FALSE	1112	166	130
CREB3	9	0.3	0.281	2	2	2	12	11	0.2939304	0.518518518518518	0.518518518518518	0.0827156833679217	0.213333261438058	0.681159420289855	0.4796791908988	0.00126881065394998	FALSE	140	1334	131
RNF145	12	0.4	0.375	2	2	2	13	10	0.355587666666667	0.555555555555556	0.555555555555556	0.531821326218006	0.134405162330901	0.565217391304348	0.374432115490362	0.0190067542475041	FALSE	1602	117	132
KMT2E	8	0.267	0.25	2	3	1	10	13	0.237373666666667	0.592592592592593	0.592592592592593	0.315223836347465	0.236701923488545	0.898550724637681	0.728967401099528	9.13820927750556e-06	FALSE	70	2703	133
SUN1	13	0.433	0.406	2	1	3	13	10	0.277445266666667	0.592592592592593	0.592592592592593	0.23371874691175	0.110416751477153	0.739130434782609	0.19939611210006	0.158970646449448	FALSE	3105	61	134
